投球数,球種,球速,結果,投手,打者,スコア,アウトカウント
2,ストレート,159km/h,二ゴロ  [逆シングル、好プレイ、悔しがる],平良 海馬,安達 了一,1-1,●●●
1,スライダー,132km/h,ボール,ビドル,山川 穂高,2-1,
2,スライダー,129km/h,空振り,ビドル,山川 穂高,2-1,
3,カーブ,126km/h,左本  [本塁打確信、スタンド上段],ビドル,山川 穂高,2-1,
1,ストレート,150km/h,ボール,ビドル,中村 剛也,2-1,●
2,ツーシーム,151km/h,空振り,ビドル,中村 剛也,2-1,●
3,カーブ,128km/h,三ゴロ  [イレギュラー],ビドル,中村 剛也,2-1,●
1,スライダー,127km/h,ボール,ビドル,オグレディ,2-1,●●
2,ツーシーム,150km/h,ファウル,ビドル,オグレディ,2-1,●●
3,スライダー,134km/h,ボール,ビドル,オグレディ,2-1,●●
4,スライダー,129km/h,見逃し,ビドル,オグレディ,2-1,●●
5,カーブ,126km/h,ボール,ビドル,オグレディ,2-1,●●
6,カーブ,126km/h,一ゴロ  [引っかけ],ビドル,オグレディ,2-1,●●
1,ストレート,150km/h,空振り,ビドル,山田 遥楓,2-1,●●●
2,ツーシーム,147km/h,ボール,ビドル,山田 遥楓,2-1,●●●
3,スライダー,133km/h,ボール,ビドル,山田 遥楓,2-1,●●●
4,ストレート,146km/h,ボール,ビドル,山田 遥楓,2-1,●●●
5,ツーシーム,146km/h,ファウル,ビドル,山田 遥楓,2-1,●●●
6,カーブ,129km/h,ファウル,ビドル,山田 遥楓,2-1,●●●
7,ストレート,146km/h,見三振  [一塁へ歩きかける],ビドル,山田 遥楓,2-1,●●●
1,ストレート,150km/h,ボール,増田 達至,西野 真弘,2-1,
2,ストレート,145km/h,ボール,増田 達至,西野 真弘,2-1,
3,ストレート,148km/h,見逃し,増田 達至,西野 真弘,2-1,
4,ストレート,151km/h,中安,増田 達至,西野 真弘,2-1,
1,ストレート,150km/h,ボール,増田 達至,バレラ,2-1,
2,ストレート,150km/h,見逃し,増田 達至,バレラ,2-1,
3,ストレート,147km/h,ボール,増田 達至,バレラ,2-1,
4,ストレート,149km/h,ボール,増田 達至,バレラ,2-1,
5,ストレート,143km/h,ファウル,増田 達至,バレラ,2-1,
6,ストレート,144km/h,四球  [ランエンドヒット],増田 達至,バレラ,2-1,
1,ストレート,-,投犠打,増田 達至,伏見 寅威,2-1,●
1,ストレート,150km/h,ボール,増田 達至,小田 裕也,2-1,●●
2,フォーク,141km/h,ファウル,増田 達至,小田 裕也,2-1,●●
3,ストレート,144km/h,ボール,増田 達至,小田 裕也,2-1,●●
4,ストレート,145km/h,ボール,増田 達至,小田 裕也,2-1,●●
5,ストレート,149km/h,見逃し,増田 達至,小田 裕也,2-1,●●
6,スライダー,141km/h,ファウル  [自打球],増田 達至,小田 裕也,2-1,●●
7,ストレート,143km/h,一ゴロ  [内野前進、ランニングスロー],増田 達至,小田 裕也,2-1,●●
1,スライダー,143km/h,空振り  [ランエンドヒット、ハーフスイング],増田 達至,佐野 皓大,2-1,●●
1,スライダー,143km/h,空振り  [ランエンドヒット、ハーフスイング],増田 達至,佐野 皓大,2-1,●●●
2,ストレート,146km/h,見逃し,増田 達至,佐野 皓大,2-1,●●●
3,スライダー,142km/h,ファウル,増田 達至,佐野 皓大,2-1,●●●
4,スライダー,139km/h,ボール,増田 達至,佐野 皓大,2-1,●●●
5,スライダー,142km/h,ファウル,増田 達至,佐野 皓大,2-1,●●●
6,スライダー,143km/h,ボール,増田 達至,佐野 皓大,2-1,●●●
7,スライダー,139km/h,右飛  [ライン際],増田 達至,佐野 皓大,2-1,●●●
1,ツーシーム,148km/h,ボール,ロメロ,鵜飼 航丞,0-0,●
2,ツーシーム,148km/h,見逃し,ロメロ,鵜飼 航丞,0-0,●
3,スライダー,141km/h,空振り,ロメロ,鵜飼 航丞,0-0,●
4,ツーシーム,150km/h,ボール,ロメロ,鵜飼 航丞,0-0,●
5,カットボール,146km/h,空三振  [ファウルチップ],ロメロ,鵜飼 航丞,0-0,●
1,ツーシーム,151km/h,見逃し,ロメロ,岡林 勇希,0-0,●
2,スライダー,134km/h,空振り,ロメロ,岡林 勇希,0-0,●
3,ツーシーム,151km/h,ファウル,ロメロ,岡林 勇希,0-0,●
4,スライダー,139km/h,ファウル,ロメロ,岡林 勇希,0-0,●
5,ストレート,152km/h,左安,ロメロ,岡林 勇希,0-0,●
1,ツーシーム,147km/h,ボール  [ワンバウンド],ロメロ,石川 昂弥,0-0,●
2,ツーシーム,147km/h,見逃し,ロメロ,石川 昂弥,0-0,●
3,スライダー,143km/h,見逃し,ロメロ,石川 昂弥,0-0,●
4,ツーシーム,149km/h,ファウル,ロメロ,石川 昂弥,0-0,●
5,ストレート,147km/h,ボール,ロメロ,石川 昂弥,0-0,●
6,ツーシーム,148km/h,ファウル,ロメロ,石川 昂弥,0-0,●
7,カットボール,145km/h,ボール  [ワンバウンド、送球できず],ロメロ,石川 昂弥,0-0,●
1,ツーシーム,147km/h,ボール  [ワンバウンド],ロメロ,石川 昂弥,0-0,●●
2,ツーシーム,147km/h,見逃し,ロメロ,石川 昂弥,0-0,●●
3,スライダー,143km/h,見逃し,ロメロ,石川 昂弥,0-0,●●
4,ツーシーム,149km/h,ファウル,ロメロ,石川 昂弥,0-0,●●
5,ストレート,147km/h,ボール,ロメロ,石川 昂弥,0-0,●●
6,ツーシーム,148km/h,ファウル,ロメロ,石川 昂弥,0-0,●●
7,カットボール,145km/h,ボール  [ワンバウンド、送球できず],ロメロ,石川 昂弥,0-0,●●
8,ツーシーム,151km/h,三ゴロ  [送球間に進塁],ロメロ,石川 昂弥,0-0,●●
1,ツーシーム,150km/h,ボール,ロメロ,ビシエド,0-0,●●●
2,ツーシーム,150km/h,左飛,ロメロ,ビシエド,0-0,●●●
1,ストレート,147km/h,見逃し,小笠原 慎之介,桑原 将志,0-0,●
2,ナックルカーブ,119km/h,見逃し,小笠原 慎之介,桑原 将志,0-0,●
3,チェンジアップ,134km/h,ファウル,小笠原 慎之介,桑原 将志,0-0,●
4,チェンジアップ,135km/h,二ゴロ  [泳ぎ],小笠原 慎之介,桑原 将志,0-0,●
1,ストレート,148km/h,ボール,小笠原 慎之介,楠本 泰史,0-0,●●
2,ストレート,149km/h,左飛,小笠原 慎之介,楠本 泰史,0-0,●●
1,ストレート,149km/h,見逃し,小笠原 慎之介,佐野 恵太,0-0,●●●
2,ストレート,148km/h,ファウル,小笠原 慎之介,佐野 恵太,0-0,●●●
3,ナックルカーブ,123km/h,ボール,小笠原 慎之介,佐野 恵太,0-0,●●●
4,ナックルカーブ,123km/h,ボール,小笠原 慎之介,佐野 恵太,0-0,●●●
5,ナックルカーブ,122km/h,ファウル,小笠原 慎之介,佐野 恵太,0-0,●●●
6,チェンジアップ,135km/h,空三振  [投手吼える],小笠原 慎之介,佐野 恵太,0-0,●●●
1,スライダー,132km/h,ボール,ロメロ,阿部 寿樹,0-0,
2,カットボール,144km/h,見逃し,ロメロ,阿部 寿樹,0-0,
3,ツーシーム,148km/h,見逃し,ロメロ,阿部 寿樹,0-0,
4,カットボール,145km/h,ボール  [ワンバウンド],ロメロ,阿部 寿樹,0-0,
5,ツーシーム,151km/h,ファウル,ロメロ,阿部 寿樹,0-0,
6,ツーシーム,151km/h,ボール,ロメロ,阿部 寿樹,0-0,
7,ツーシーム,151km/h,右安  [強襲],ロメロ,阿部 寿樹,0-0,
1,ツーシーム,150km/h,見逃し,ロメロ,高橋 周平,0-0,●
2,チェンジアップ,138km/h,見逃し,ロメロ,高橋 周平,0-0,●
3,ツーシーム,151km/h,ボール,ロメロ,高橋 周平,0-0,●
4,カットボール,146km/h,ファウル,ロメロ,高橋 周平,0-0,●
5,ツーシーム,152km/h,空三振,ロメロ,高橋 周平,0-0,●
1,ツーシーム,148km/h,見逃し,ロメロ,木下 拓哉,0-0,●
2,ツーシーム,148km/h,ファウル  [ライン際],ロメロ,木下 拓哉,0-0,●
3,ツーシーム,151km/h,ボール,ロメロ,木下 拓哉,0-0,●
4,ツーシーム,149km/h,右安,ロメロ,木下 拓哉,0-0,●
1,ツーシーム,152km/h,遊直  [野手の正面をつく],ロメロ,京田 陽太,0-0,●●
1,ストレート,151km/h,空振り,ロメロ,小笠原 慎之介,0-0,●●●
2,チェンジアップ,136km/h,ボール,ロメロ,小笠原 慎之介,0-0,●●●
3,ツーシーム,151km/h,ファウル,ロメロ,小笠原 慎之介,0-0,●●●
4,カットボール,146km/h,一直  [痛烈な当たり、好プレイ],ロメロ,小笠原 慎之介,0-0,●●●
1,ストレート,145km/h,ボール,小笠原 慎之介,牧 秀悟,0-0,
2,スライダー,127km/h,ボール  [ワンバウンド],小笠原 慎之介,牧 秀悟,0-0,
3,チェンジアップ,132km/h,ボール,小笠原 慎之介,牧 秀悟,0-0,
4,ストレート,145km/h,四球,小笠原 慎之介,牧 秀悟,0-0,
1,ナックルカーブ,119km/h,ボール,小笠原 慎之介,ソト,0-1,
2,チェンジアップ,133km/h,ボール  [ワンバウンド],小笠原 慎之介,ソト,0-1,
3,チェンジアップ,130km/h,見逃し,小笠原 慎之介,ソト,0-1,
4,ストレート,144km/h,ボール,小笠原 慎之介,ソト,0-1,
5,チェンジアップ,131km/h,左２  [フェンス直撃、素手で捕球、打者ガッツポーズ],小笠原 慎之介,ソト,0-1,
1,ストレート,146km/h,ボール,小笠原 慎之介,大和,0-1,●
2,ストレート,148km/h,ファウル,小笠原 慎之介,大和,0-1,●
3,ストレート,146km/h,見逃し,小笠原 慎之介,大和,0-1,●
4,ストレート,147km/h,ファウル,小笠原 慎之介,大和,0-1,●
5,ストレート,147km/h,一ゴロ  [右打ち],小笠原 慎之介,大和,0-1,●
1,チェンジアップ,130km/h,空振り,小笠原 慎之介,嶺井 博希,0-2,●
2,ナックルカーブ,122km/h,空振り,小笠原 慎之介,嶺井 博希,0-2,●
3,チェンジアップ,133km/h,左安  [内野前進],小笠原 慎之介,嶺井 博希,0-2,●
1,ストレート,144km/h,ボール,小笠原 慎之介,伊藤 裕季也,0-2,●●●
2,ストレート,148km/h,ボール,小笠原 慎之介,伊藤 裕季也,0-2,●●●
3,ストレート,148km/h,見逃し,小笠原 慎之介,伊藤 裕季也,0-2,●●●
4,チェンジアップ,134km/h,空振り,小笠原 慎之介,伊藤 裕季也,0-2,●●●
5,ナックルカーブ,122km/h,遊併打,小笠原 慎之介,伊藤 裕季也,0-2,●●●
1,カットボール,143km/h,見逃し,ロメロ,鵜飼 航丞,0-2,
2,スライダー,135km/h,ボール,ロメロ,鵜飼 航丞,0-2,
3,カットボール,142km/h,ボール,ロメロ,鵜飼 航丞,0-2,
4,ツーシーム,148km/h,ボール,ロメロ,鵜飼 航丞,0-2,
5,ツーシーム,149km/h,空振り,ロメロ,鵜飼 航丞,0-2,
6,ツーシーム,150km/h,ファウル,ロメロ,鵜飼 航丞,0-2,
7,ツーシーム,152km/h,ファウル,ロメロ,鵜飼 航丞,0-2,
8,ストレート,151km/h,四球,ロメロ,鵜飼 航丞,0-2,
1,ツーシーム,151km/h,見逃し,ロメロ,岡林 勇希,0-2,
2,スライダー,136km/h,見逃し,ロメロ,岡林 勇希,0-2,
3,ストレート,151km/h,左安,ロメロ,岡林 勇希,0-2,
1,カットボール,143km/h,ファウル  [バントファウル],ロメロ,石川 昂弥,1-2,
2,カットボール,143km/h,ボール  [バント構え],ロメロ,石川 昂弥,1-2,
3,ストレート,151km/h,投犠野,ロメロ,石川 昂弥,1-2,
1,ツーシーム,149km/h,ボール,ロメロ,ビシエド,2-2,
2,カットボール,145km/h,ボール,ロメロ,ビシエド,2-2,
3,カットボール,144km/h,中安,ロメロ,ビシエド,2-2,
1,ツーシーム,149km/h,見逃し,ロメロ,阿部 寿樹,2-2,
2,ツーシーム,150km/h,ボール,ロメロ,阿部 寿樹,2-2,
3,ツーシーム,149km/h,ボール,ロメロ,阿部 寿樹,2-2,
4,ツーシーム,149km/h,死球,ロメロ,阿部 寿樹,2-2,
1,チェンジアップ,137km/h,ファウル,ロメロ,高橋 周平,3-2,●
