投球数,球種,球速,結果,投手,打者,スコア
4,ストレート,152km/h,ファウル,ターリー,谷川原 健太,1-11
5,スライダー,131km/h,空三振  [ワンバウンド],ターリー,谷川原 健太,1-11
1,ストレート,152km/h,二飛,ターリー,真砂 勇介,1-11
1,ストレート,-,中飛,ターリー,野村 勇,1-11
1,ストレート,153km/h,遊ゴロ,笠谷 俊介,小園 海斗,1-11
1,ストレート,153km/h,見逃し,笠谷 俊介,長野 久義,1-11
2,ナックルカーブ,125km/h,見逃し,笠谷 俊介,長野 久義,1-11
3,ストレート,152km/h,ファウル,笠谷 俊介,長野 久義,1-11
4,チェンジアップ,140km/h,ボール  [ワンバウンド],笠谷 俊介,長野 久義,1-11
5,チェンジアップ,138km/h,ボール,笠谷 俊介,長野 久義,1-11
6,ストレート,152km/h,ボール,笠谷 俊介,長野 久義,1-11
7,ストレート,152km/h,遊ゴロ,笠谷 俊介,長野 久義,1-11
1,ナックルカーブ,125km/h,ボール,笠谷 俊介,堂林 翔太,1-11
2,スライダー,136km/h,ファウル,笠谷 俊介,堂林 翔太,1-11
3,ナックルカーブ,125km/h,見逃し,笠谷 俊介,堂林 翔太,1-11
4,チェンジアップ,139km/h,ボール  [ワンバウンド],笠谷 俊介,堂林 翔太,1-11
5,ナックルカーブ,126km/h,ボール,笠谷 俊介,堂林 翔太,1-11
6,ストレート,152km/h,四球  [ハーフスイング],笠谷 俊介,堂林 翔太,1-11
1,ストレート,151km/h,空振り,笠谷 俊介,中村 健人,1-11
2,ストレート,151km/h,空振り,笠谷 俊介,中村 健人,1-11
3,ストレート,152km/h,ファウル,笠谷 俊介,中村 健人,1-11
4,ストレート,152km/h,ボール,笠谷 俊介,中村 健人,1-11
5,ナックルカーブ,125km/h,ボール,笠谷 俊介,中村 健人,1-11
6,チェンジアップ,137km/h,見三振,笠谷 俊介,中村 健人,1-11
1,ストレート,141km/h,ボール,根本 悠楓,丸 佳浩,0-0
2,ストレート,142km/h,投直  [詰り],根本 悠楓,丸 佳浩,0-0
1,ストレート,144km/h,ファウル  [バットの先、バット折れる],根本 悠楓,ウォーカー,0-0
2,ストレート,144km/h,見逃し,根本 悠楓,ウォーカー,0-0
3,ストレート,145km/h,死球,根本 悠楓,ウォーカー,0-0
1,カーブ,101km/h,ボール,根本 悠楓,吉川 尚輝,0-0
2,ストレート,142km/h,空振り,根本 悠楓,吉川 尚輝,0-0
3,ストレート,143km/h,ファウル,根本 悠楓,吉川 尚輝,0-0
4,ストレート,145km/h,ファウル,根本 悠楓,吉川 尚輝,0-0
5,ストレート,145km/h,ファウル  [ランエンドヒット],根本 悠楓,吉川 尚輝,0-0
6,スライダー,128km/h,二併打,根本 悠楓,吉川 尚輝,0-0
1,ストレート,140km/h,ボール,横川 凱,松本 剛,0-0
2,ストレート,135km/h,左安  [ライン際],横川 凱,松本 剛,0-0
1,ストレート,140km/h,ボール,横川 凱,上川畑 大悟,0-0
2,ストレート,139km/h,ボール,横川 凱,上川畑 大悟,0-0
3,ストレート,139km/h,見逃し,横川 凱,上川畑 大悟,0-0
4,ストレート,136km/h,右安  [詰り、ポテンヒット],横川 凱,上川畑 大悟,0-0
1,スライダー,122km/h,ボール,横川 凱,清宮 幸太郎,0-0
2,カーブ,122km/h,ボール  [ワンバウンド],横川 凱,清宮 幸太郎,0-0
3,カーブ,121km/h,見逃し,横川 凱,清宮 幸太郎,0-0
4,カーブ,121km/h,三邪飛,横川 凱,清宮 幸太郎,0-0
1,ストレート,141km/h,遊ゴロ  [バットの先、併殺崩れ],横川 凱,野村 佑希,0-1
1,カーブ,121km/h,見逃し,横川 凱,万波 中正,0-1
2,ストレート,138km/h,ボール,横川 凱,万波 中正,0-1
3,ストレート,140km/h,ボール,横川 凱,万波 中正,0-1
4,カーブ,119km/h,ファウル,横川 凱,万波 中正,0-1
5,フォーク,133km/h,二ゴロ  [バットの先],横川 凱,万波 中正,0-1
1,ストレート,144km/h,右本  [ポール際、スタンドギリギリ],根本 悠楓,岡本 和真,1-1
1,スライダー,125km/h,ボール,根本 悠楓,ポランコ,1-1
2,ストレート,142km/h,ボール,根本 悠楓,ポランコ,1-1
3,スライダー,125km/h,見逃し,根本 悠楓,ポランコ,1-1
4,スライダー,126km/h,ボール,根本 悠楓,ポランコ,1-1
5,ストレート,142km/h,空振り,根本 悠楓,ポランコ,1-1
6,スライダー,129km/h,空三振,根本 悠楓,ポランコ,1-1
1,ストレート,142km/h,見逃し,根本 悠楓,中田 翔,1-1
2,チェンジアップ,131km/h,ボール,根本 悠楓,中田 翔,1-1
3,ストレート,145km/h,ボール,根本 悠楓,中田 翔,1-1
4,スライダー,129km/h,中安,根本 悠楓,中田 翔,1-1
1,スライダー,126km/h,ボール,根本 悠楓,立岡 宗一郎,1-1
2,ストレート,142km/h,ボール,根本 悠楓,立岡 宗一郎,1-1
3,スライダー,126km/h,ボール,根本 悠楓,立岡 宗一郎,1-1
4,ストレート,142km/h,四球,根本 悠楓,立岡 宗一郎,1-1
1,ストレート,142km/h,ファウル,根本 悠楓,岸田 行倫,1-1
2,ストレート,143km/h,左飛,根本 悠楓,岸田 行倫,1-1
1,スライダー,127km/h,ボール,根本 悠楓,中山 礼都,1-1
2,スライダー,126km/h,見逃し,根本 悠楓,中山 礼都,1-1
3,スライダー,128km/h,二ゴロ,根本 悠楓,中山 礼都,1-1
1,ストレート,139km/h,左安,横川 凱,今川 優馬,1-1
1,ストレート,138km/h,ボール,横川 凱,アルカンタラ,1-1
2,カーブ,119km/h,左安,横川 凱,アルカンタラ,1-1
1,ストレート,139km/h,ファウル  [セーフティバント、バントファウル],横川 凱,宇佐見 真吾,1-1
2,ストレート,133km/h,投犠打  [セーフティバント],横川 凱,宇佐見 真吾,1-1
1,ストレート,135km/h,ボール,横川 凱,杉谷 拳士,1-2
2,カーブ,121km/h,見逃し,横川 凱,杉谷 拳士,1-2
3,フォーク,132km/h,遊ゴロ,横川 凱,杉谷 拳士,1-2
1,ストレート,140km/h,投ゴロ  [セーフティバント],横川 凱,松本 剛,1-2
1,スライダー,126km/h,ボール  [すっぽ抜け],根本 悠楓,丸 佳浩,1-2
2,ストレート,142km/h,見逃し,根本 悠楓,丸 佳浩,1-2
3,ストレート,143km/h,左安,根本 悠楓,丸 佳浩,1-2
1,スライダー,127km/h,ボール,根本 悠楓,ウォーカー,1-2
2,ストレート,142km/h,ファウル,根本 悠楓,ウォーカー,1-2
3,チェンジアップ,127km/h,ファウル,根本 悠楓,ウォーカー,1-2
4,チェンジアップ,129km/h,ファウル,根本 悠楓,ウォーカー,1-2
5,ストレート,141km/h,ファウル,根本 悠楓,ウォーカー,1-2
6,スライダー,129km/h,ファウル,根本 悠楓,ウォーカー,1-2
7,ストレート,143km/h,左飛  [詰り],根本 悠楓,ウォーカー,1-2
1,ストレート,139km/h,見逃し,根本 悠楓,吉川 尚輝,1-2
1,ストレート,139km/h,見逃し,根本 悠楓,吉川 尚輝,1-2
2,ストレート,143km/h,ボール,根本 悠楓,吉川 尚輝,1-2
3,スライダー,129km/h,空振り,根本 悠楓,吉川 尚輝,1-2
4,スライダー,131km/h,ファウル,根本 悠楓,吉川 尚輝,1-2
5,ストレート,144km/h,ファウル,根本 悠楓,吉川 尚輝,1-2
6,カーブ,102km/h,ボール,根本 悠楓,吉川 尚輝,1-2
7,スライダー,131km/h,左飛  [ライン際],根本 悠楓,吉川 尚輝,1-2
1,ストレート,137km/h,ボール,横川 凱,上川畑 大悟,1-2
2,カットボール,132km/h,ファウル,横川 凱,上川畑 大悟,1-2
3,カットボール,134km/h,ボール,横川 凱,上川畑 大悟,1-2
4,ストレート,138km/h,左安,横川 凱,上川畑 大悟,1-2
1,ストレート,141km/h,ボール,横川 凱,清宮 幸太郎,1-2
2,カットボール,134km/h,ファウル  [ランエンドヒット],横川 凱,清宮 幸太郎,1-2
3,ストレート,140km/h,ボール,横川 凱,清宮 幸太郎,1-2
4,カットボール,135km/h,ボール,横川 凱,清宮 幸太郎,1-2
5,カットボール,135km/h,空振り,横川 凱,清宮 幸太郎,1-2
6,ストレート,138km/h,右飛  [高々と舞い上がる],横川 凱,清宮 幸太郎,1-2
1,カーブ,120km/h,ボール,横川 凱,野村 佑希,1-2
2,カーブ,120km/h,遊ゴロ  [バットの先、引っかけ、ランニングスロー],横川 凱,野村 佑希,1-2
1,カットボール,134km/h,左飛,横川 凱,万波 中正,1-2
1,スライダー,130km/h,見逃し,根本 悠楓,岡本 和真,1-2
2,スライダー,129km/h,ファウル,根本 悠楓,岡本 和真,1-2
3,チェンジアップ,131km/h,遊ゴロ  [泳ぎ、バットの先],根本 悠楓,岡本 和真,1-2
1,スライダー,128km/h,空振り,根本 悠楓,ポランコ,1-2
2,カーブ,100km/h,ボール  [ワンバウンド],根本 悠楓,ポランコ,1-2
3,ストレート,143km/h,見逃し,根本 悠楓,ポランコ,1-2
4,ストレート,144km/h,ファウル,根本 悠楓,ポランコ,1-2
5,スライダー,131km/h,空三振,根本 悠楓,ポランコ,1-2
1,チェンジアップ,128km/h,ボール,根本 悠楓,中田 翔,1-2
2,スライダー,130km/h,ボール,根本 悠楓,中田 翔,1-2
3,ストレート,143km/h,ボール,根本 悠楓,中田 翔,1-2
4,スライダー,129km/h,見逃し,根本 悠楓,中田 翔,1-2
5,スライダー,129km/h,ファウル,根本 悠楓,中田 翔,1-2
6,ストレート,142km/h,見三振  [一塁へ歩きかける],根本 悠楓,中田 翔,1-2
1,フォーク,131km/h,ボール,横川 凱,今川 優馬,1-2
2,カーブ,120km/h,ボール,横川 凱,今川 優馬,1-2
3,カットボール,132km/h,空振り,横川 凱,今川 優馬,1-2
4,カーブ,122km/h,見逃し,横川 凱,今川 優馬,1-2
5,フォーク,131km/h,ボール  [ワンバウンド],横川 凱,今川 優馬,1-2
6,カーブ,120km/h,ファウル  [自打球],横川 凱,今川 優馬,1-2
7,カーブ,121km/h,四球,横川 凱,今川 優馬,1-2
1,ストレート,136km/h,見逃し,横川 凱,アルカンタラ,1-2
2,ストレート,139km/h,ボール,横川 凱,アルカンタラ,1-2
3,フォーク,133km/h,空振り  [ワンバウンド],横川 凱,アルカンタラ,1-2
4,ストレート,139km/h,ボール,横川 凱,アルカンタラ,1-2
5,フォーク,135km/h,遊安  [逆シングル、ジャンピングスロー],横川 凱,アルカンタラ,1-2
1,ストレート,136km/h,一安  [セーフティバント、バントヒット、ライン際の打球を見送る],横川 凱,宇佐見 真吾,1-2
1,カーブ,122km/h,ボール  [ワンバウンド],畠 世周,杉谷 拳士,1-3
2,ストレート,146km/h,ファウル,畠 世周,杉谷 拳士,1-3
3,ストレート,145km/h,ボール,畠 世周,杉谷 拳士,1-3
4,ストレート,144km/h,ファウル  [自打球],畠 世周,杉谷 拳士,1-3
5,カットボール,136km/h,右安  [打者ガッツポーズ],畠 世周,杉谷 拳士,1-3
1,ストレート,145km/h,ボール,畠 世周,松本 剛,1-4
2,スライダー,125km/h,中安,畠 世周,松本 剛,1-4
1,ストレート,144km/h,ボール,畠 世周,上川畑 大悟,1-5
2,ストレート,143km/h,中安,畠 世周,上川畑 大悟,1-5
1,スライダー,123km/h,ファウル,畠 世周,清宮 幸太郎,1-5
2,チェンジアップ,114km/h,ボール,畠 世周,清宮 幸太郎,1-5
3,チェンジアップ,115km/h,ボール,畠 世周,清宮 幸太郎,1-5
4,ストレート,145km/h,空振り,畠 世周,清宮 幸太郎,1-5
5,ストレート,146km/h,ファウル,畠 世周,清宮 幸太郎,1-5
6,カットボール,136km/h,ボール  [ハーフスイング],畠 世周,清宮 幸太郎,1-5
7,スライダー,127km/h,見三振,畠 世周,清宮 幸太郎,1-5
1,カットボール,137km/h,見逃し,戸田 懐生,野村 佑希,1-5
2,ストレート,148km/h,ファウル,戸田 懐生,野村 佑希,1-5
3,フォーク,133km/h,空三振,戸田 懐生,野村 佑希,1-5
1,カットボール,133km/h,空振り,戸田 懐生,万波 中正,1-6
2,フォーク,136km/h,ボール  [ワンバウンド],戸田 懐生,万波 中正,1-6
3,カットボール,138km/h,空振り,戸田 懐生,万波 中正,1-6
4,ストレート,150km/h,ボール,戸田 懐生,万波 中正,1-6
5,カットボール,133km/h,遊安  [バットの先],戸田 懐生,万波 中正,1-6
1,カットボール,138km/h,ボール  [ワンバウンド],戸田 懐生,今川 優馬,1-6
2,ストレート,148km/h,ボール  [ワンバウンド],戸田 懐生,今川 優馬,1-6
3,ストレート,149km/h,ファウル,戸田 懐生,今川 優馬,1-6
4,ストレート,149km/h,ファウル,戸田 懐生,今川 優馬,1-6
5,カットボール,135km/h,ボール  [ワンバウンド],戸田 懐生,今川 優馬,1-6
6,ストレート,150km/h,見三振  [構えたところにズバリ、悔しがる],戸田 懐生,今川 優馬,1-6
1,スライダー,124km/h,見逃し,根本 悠楓,立岡 宗一郎,1-6
2,スライダー,128km/h,ボール,根本 悠楓,立岡 宗一郎,1-6
3,スライダー,127km/h,ボール,根本 悠楓,立岡 宗一郎,1-6
4,スライダー,126km/h,ボール,根本 悠楓,立岡 宗一郎,1-6
5,スライダー,126km/h,見逃し  [一塁へ歩きかける],根本 悠楓,立岡 宗一郎,1-6
6,スライダー,129km/h,左安,根本 悠楓,立岡 宗一郎,1-6
1,カーブ,105km/h,ボール,根本 悠楓,岸田 行倫,1-6
2,ストレート,140km/h,ボール,根本 悠楓,岸田 行倫,1-6
3,スライダー,126km/h,見逃し,根本 悠楓,岸田 行倫,1-6
4,ストレート,141km/h,ファウル,根本 悠楓,岸田 行倫,1-6
5,ストレート,142km/h,右安,根本 悠楓,岸田 行倫,1-6
1,ストレート,143km/h,見逃し,根本 悠楓,中山 礼都,1-6
2,ストレート,143km/h,見逃し,根本 悠楓,中山 礼都,1-6
3,スライダー,129km/h,二ゴロ  [バットの先],根本 悠楓,中山 礼都,1-6
1,スライダー,127km/h,ボール  [ハーフスイング],根本 悠楓,丸 佳浩,1-6
2,ストレート,142km/h,見逃し,根本 悠楓,丸 佳浩,1-6
3,スライダー,127km/h,空振り,根本 悠楓,丸 佳浩,1-6
4,スライダー,130km/h,ボール  [ワンバウンド、捕手後逸阻止],根本 悠楓,丸 佳浩,1-6
5,スライダー,128km/h,ボール  [ワンバウンド、捕手後逸阻止],根本 悠楓,丸 佳浩,1-6
6,スライダー,128km/h,四球,根本 悠楓,丸 佳浩,1-6
1,スライダー,126km/h,空振り,根本 悠楓,ウォーカー,2-6
2,チェンジアップ,130km/h,左犠飛,根本 悠楓,ウォーカー,2-6
1,ストレート,141km/h,空振り,根本 悠楓,吉川 尚輝,2-6
2,ストレート,142km/h,見逃し,根本 悠楓,吉川 尚輝,2-6
3,ストレート,143km/h,ボール,根本 悠楓,吉川 尚輝,2-6
4,ストレート,143km/h,ファウル,根本 悠楓,吉川 尚輝,2-6
5,スライダー,128km/h,ファウル,根本 悠楓,吉川 尚輝,2-6
6,スライダー,129km/h,ボール,根本 悠楓,吉川 尚輝,2-6
7,ストレート,144km/h,ファウル,根本 悠楓,吉川 尚輝,2-6
8,スライダー,127km/h,ファウル,根本 悠楓,吉川 尚輝,2-6
9,ストレート,143km/h,三ゴロ,根本 悠楓,吉川 尚輝,2-6
1,ストレート,144km/h,遊飛,戸田 懐生,アルカンタラ,2-6
1,ストレート,144km/h,見逃し,戸田 懐生,宇佐見 真吾,2-6
2,フォーク,131km/h,見逃し,戸田 懐生,宇佐見 真吾,2-6
3,ストレート,147km/h,ボール,戸田 懐生,宇佐見 真吾,2-6
4,フォーク,132km/h,ボール  [ワンバウンド],戸田 懐生,宇佐見 真吾,2-6
5,ストレート,146km/h,ボール,戸田 懐生,宇佐見 真吾,2-6
6,ストレート,145km/h,ファウル,戸田 懐生,宇佐見 真吾,2-6
7,カットボール,136km/h,一ゴロ,戸田 懐生,宇佐見 真吾,2-6
1,カーブ,114km/h,ボール  [ワンバウンド],戸田 懐生,杉谷 拳士,2-6
2,ストレート,145km/h,右飛,戸田 懐生,杉谷 拳士,2-6
1,ストレート,144km/h,ボール,吉田 輝星,岡本 和真,2-6
2,ストレート,144km/h,見逃し,吉田 輝星,岡本 和真,2-6
3,フォーク,135km/h,ファウル,吉田 輝星,岡本 和真,2-6
4,フォーク,134km/h,遊ゴロ  [泳ぎ、バットの先],吉田 輝星,岡本 和真,2-6
1,ストレート,142km/h,中安  [内野一塁寄り],吉田 輝星,ポランコ,2-6
1,ストレート,144km/h,ボール,吉田 輝星,中田 翔,2-6
2,ストレート,142km/h,右飛,吉田 輝星,中田 翔,2-6
1,ストレート,141km/h,見逃し,吉田 輝星,立岡 宗一郎,2-6
2,フォーク,135km/h,ボール,吉田 輝星,立岡 宗一郎,2-6
3,ストレート,144km/h,空振り,吉田 輝星,立岡 宗一郎,2-6
4,ストレート,142km/h,見三振  [構えたところにズバリ],吉田 輝星,立岡 宗一郎,2-6
1,ストレート,144km/h,ボール,戸田 懐生,松本 剛,2-6
2,ストレート,138km/h,見逃し,戸田 懐生,松本 剛,2-6
3,ストレート,147km/h,遊ゴロ,戸田 懐生,松本 剛,2-6
1,カットボール,135km/h,見逃し,戸田 懐生,上川畑 大悟,2-6
2,フォーク,132km/h,見逃し,戸田 懐生,上川畑 大悟,2-6
3,フォーク,133km/h,遊飛  [好プレイ],戸田 懐生,上川畑 大悟,2-6
1,カットボール,134km/h,ボール,戸田 懐生,清宮 幸太郎,2-6
2,フォーク,131km/h,空振り,戸田 懐生,清宮 幸太郎,2-6
3,ストレート,146km/h,右２  [泳ぎ、フェンス直撃],戸田 懐生,清宮 幸太郎,2-6
