投球数,球種,球速,結果,投手,打者,スコア,アウトカウント
1,ツーシーム,143km/h,ボール,菅野 智之,楠本 泰史,3-0,●●
2,カットボール,134km/h,空振り,菅野 智之,楠本 泰史,3-0,●●
3,カーブ,121km/h,見逃し,菅野 智之,楠本 泰史,3-0,●●
4,カットボール,137km/h,ボール  [ワンバウンド],菅野 智之,楠本 泰史,3-0,●●
5,フォーク,135km/h,一併打  [泳ぎ、リプレー検証後判定変わらず],菅野 智之,楠本 泰史,3-0,●●
1,スライダー,132km/h,投安  [止めたバットに当たる、ボテボテ],菅野 智之,佐野 恵太,3-0,●●
1,スライダー,129km/h,ファウル,菅野 智之,牧 秀悟,3-0,●●●
2,カットボール,136km/h,遊ゴロ,菅野 智之,牧 秀悟,3-0,●●●
1,ストレート,139km/h,ボール,石川 達也,大城 卓三,3-0,
2,ストレート,141km/h,ボール,石川 達也,大城 卓三,3-0,
3,ストレート,142km/h,ボール,石川 達也,大城 卓三,3-0,
4,ストレート,138km/h,四球  [打つ気なし],石川 達也,大城 卓三,3-0,
1,ストレート,139km/h,投ゴロ  [バント失敗、併殺崩れ],石川 達也,菅野 智之,3-0,●
1,ストレート,141km/h,見逃し,石川 達也,吉川 尚輝,3-0,●●
2,カーブ,115km/h,ファウル,石川 達也,吉川 尚輝,3-0,●●
3,ストレート,142km/h,ボール,石川 達也,吉川 尚輝,3-0,●●
4,ストレート,144km/h,ファウル,石川 達也,吉川 尚輝,3-0,●●
5,カットボール,133km/h,ファウル,石川 達也,吉川 尚輝,3-0,●●
6,カットボール,133km/h,左飛,石川 達也,吉川 尚輝,3-0,●●
1,カーブ,110km/h,見逃し,石川 達也,坂本 勇人,3-0,●●●
2,チェンジアップ,116km/h,遊ゴロ  [逆シングル],石川 達也,坂本 勇人,3-0,●●●
1,ツーシーム,146km/h,ボール,菅野 智之,宮﨑 敏郎,3-0,
2,スライダー,129km/h,左安,菅野 智之,宮﨑 敏郎,3-0,
1,ストレート,141km/h,ファウル,菅野 智之,ソト,3-0,●
2,ストレート,146km/h,ボール,菅野 智之,ソト,3-0,●
3,スライダー,135km/h,ボール,菅野 智之,ソト,3-0,●
4,ストレート,148km/h,ボール,菅野 智之,ソト,3-0,●
5,スライダー,135km/h,右飛  [フェンスギリギリ、慌てて戻る],菅野 智之,ソト,3-0,●
1,フォーク,137km/h,見逃し,菅野 智之,戸柱 恭孝,3-0,●●●
2,カットボール,138km/h,ボール,菅野 智之,戸柱 恭孝,3-0,●●●
3,フォーク,139km/h,投併打  [バットの先],菅野 智之,戸柱 恭孝,3-0,●●●
1,ストレート,138km/h,見逃し,石川 達也,丸 佳浩,3-0,
2,チェンジアップ,116km/h,ボール,石川 達也,丸 佳浩,3-0,
3,ストレート,139km/h,ボール,石川 達也,丸 佳浩,3-0,
4,ストレート,138km/h,ファウル,石川 達也,丸 佳浩,3-0,
5,ストレート,138km/h,ボール,石川 達也,丸 佳浩,3-0,
6,ストレート,138km/h,四球,石川 達也,丸 佳浩,3-0,
1,カーブ,113km/h,ボール,石川 達也,中田 翔,3-0,
2,ストレート,139km/h,ボール,石川 達也,中田 翔,3-0,
3,ストレート,142km/h,ボール,石川 達也,中田 翔,3-0,
4,ストレート,139km/h,ファウル  [フルスイング],石川 達也,中田 翔,3-0,
5,ストレート,141km/h,死球,石川 達也,中田 翔,3-0,
1,カーブ,114km/h,見逃し,石川 達也,岡本 和真,3-0,●
2,ストレート,141km/h,一邪飛,石川 達也,岡本 和真,3-0,●
1,カーブ,112km/h,ボール  [ワンバウンド],石川 達也,ポランコ,3-0,●
2,ストレート,139km/h,ボール  [打者のけぞる],石川 達也,ポランコ,3-0,●
3,ストレート,142km/h,見逃し,石川 達也,ポランコ,3-0,●
4,ストレート,140km/h,ファウル  [悔しがる],石川 達也,ポランコ,3-0,●
5,ストレート,143km/h,ボール,石川 達也,ポランコ,3-0,●
6,ストレート,138km/h,ファウル,石川 達也,ポランコ,3-0,●
7,ストレート,140km/h,四球,石川 達也,ポランコ,3-0,●
1,ストレート,140km/h,見逃し,石川 達也,重信 慎之介,3-0,●●
2,ストレート,140km/h,ファウル,石川 達也,重信 慎之介,3-0,●●
3,カーブ,115km/h,ファウル,石川 達也,重信 慎之介,3-0,●●
4,ストレート,143km/h,空三振,石川 達也,重信 慎之介,3-0,●●
1,ストレート,142km/h,ボール,石川 達也,大城 卓三,3-0,●●●
2,ストレート,142km/h,ボール,石川 達也,大城 卓三,3-0,●●●
3,ストレート,141km/h,空振り,石川 達也,大城 卓三,3-0,●●●
4,ストレート,141km/h,空振り,石川 達也,大城 卓三,3-0,●●●
5,ストレート,142km/h,ファウル,石川 達也,大城 卓三,3-0,●●●
6,ストレート,140km/h,ボール,石川 達也,大城 卓三,3-0,●●●
7,ストレート,141km/h,空三振,石川 達也,大城 卓三,3-0,●●●
1,ツーシーム,140km/h,ボール,菅野 智之,森 敬斗,3-0,
2,カットボール,137km/h,中安,菅野 智之,森 敬斗,3-0,
1,ツーシーム,144km/h,ボール,菅野 智之,藤田 一也,3-0,●●
2,カットボール,139km/h,ファウル  [ランエンドヒット],菅野 智之,藤田 一也,3-0,●●
3,ストレート,144km/h,ボール,菅野 智之,藤田 一也,3-0,●●
4,ツーシーム,143km/h,二直  [ランエンドヒット、痛烈な当たり、ジャンピングキャッチ、好プレイ],菅野 智之,藤田 一也,3-0,●●
1,カーブ,123km/h,ボール,菅野 智之,桑原 将志,3-0,●●●
2,スライダー,128km/h,ボール,菅野 智之,桑原 将志,3-0,●●●
3,ストレート,147km/h,見逃し,菅野 智之,桑原 将志,3-0,●●●
4,ツーシーム,143km/h,ファウル  [自打球],菅野 智之,桑原 将志,3-0,●●●
5,フォーク,139km/h,二ゴロ  [詰り],菅野 智之,桑原 将志,3-0,●●●
1,ストレート,143km/h,ボール,東 克樹,中島 宏之,3-0,●
2,ストレート,144km/h,ボール,東 克樹,中島 宏之,3-0,●
3,ストレート,143km/h,ファウル,東 克樹,中島 宏之,3-0,●
4,ストレート,143km/h,見逃し,東 克樹,中島 宏之,3-0,●
5,ストレート,144km/h,ファウル,東 克樹,中島 宏之,3-0,●
6,チェンジアップ,130km/h,ボール,東 克樹,中島 宏之,3-0,●
7,チェンジアップ,130km/h,ファウル,東 克樹,中島 宏之,3-0,●
8,チェンジアップ,129km/h,ファウル,東 克樹,中島 宏之,3-0,●
9,ストレート,144km/h,右飛,東 克樹,中島 宏之,3-0,●
1,カーブ,118km/h,ボール,東 克樹,吉川 尚輝,3-0,●●
2,ストレート,136km/h,二ゴロ  [ダイビングキャッチ、好プレイ],東 克樹,吉川 尚輝,3-0,●●
1,チェンジアップ,126km/h,見逃し,東 克樹,坂本 勇人,3-0,●●
2,ストレート,146km/h,ファウル,東 克樹,坂本 勇人,3-0,●●
3,カーブ,120km/h,左安,東 克樹,坂本 勇人,3-0,●●
1,ストレート,146km/h,空振り,東 克樹,丸 佳浩,3-0,●●●
2,ストレート,146km/h,ファウル,東 克樹,丸 佳浩,3-0,●●●
3,ストレート,147km/h,ボール,東 克樹,丸 佳浩,3-0,●●●
4,カットボール,138km/h,空三振,東 克樹,丸 佳浩,3-0,●●●
1,シュート,145km/h,ボール,山﨑 伊織,楠本 泰史,3-0,●
2,シュート,146km/h,ボール,山﨑 伊織,楠本 泰史,3-0,●
3,カットボール,134km/h,ボール,山﨑 伊織,楠本 泰史,3-0,●
4,ストレート,147km/h,見逃し,山﨑 伊織,楠本 泰史,3-0,●
5,ストレート,146km/h,一ゴロ  [ライン際、スライディングキャッチ、好プレイ],山﨑 伊織,楠本 泰史,3-0,●
1,フォーク,127km/h,ボール,山﨑 伊織,佐野 恵太,3-0,●●
2,ストレート,148km/h,見逃し,山﨑 伊織,佐野 恵太,3-0,●●
3,カットボール,134km/h,遊飛  [高々と舞い上がる],山﨑 伊織,佐野 恵太,3-0,●●
1,カーブ,89km/h,ボール  [ワンバウンド],山﨑 伊織,牧 秀悟,3-0,●●
2,カットボール,135km/h,ボール,山﨑 伊織,牧 秀悟,3-0,●●
3,カットボール,136km/h,ボール,山﨑 伊織,牧 秀悟,3-0,●●
4,ストレート,148km/h,見逃し,山﨑 伊織,牧 秀悟,3-0,●●
5,ストレート,147km/h,空振り,山﨑 伊織,牧 秀悟,3-0,●●
6,カットボール,136km/h,左安,山﨑 伊織,牧 秀悟,3-0,●●
1,シュート,142km/h,ファウル,山﨑 伊織,柴田 竜拓,3-0,●●●
2,シュート,145km/h,ボール,山﨑 伊織,柴田 竜拓,3-0,●●●
3,カットボール,143km/h,一ゴロ  [痛烈な当たり、好プレイ],山﨑 伊織,柴田 竜拓,3-0,●●●
1,ストレート,143km/h,遊ゴロ,森原 康平,中田 翔,3-0,●
1,スライダー,129km/h,ボール,森原 康平,岡本 和真,3-0,●●
2,フォーク,134km/h,空振り,森原 康平,岡本 和真,3-0,●●
3,ストレート,144km/h,右飛,森原 康平,岡本 和真,3-0,●●
1,ストレート,146km/h,ファウル,森原 康平,ポランコ,3-0,●●●
2,ストレート,146km/h,ファウル,森原 康平,ポランコ,3-0,●●●
3,フォーク,136km/h,ボール  [ワンバウンド],森原 康平,ポランコ,3-0,●●●
4,ストレート,146km/h,ファウル,森原 康平,ポランコ,3-0,●●●
5,ストレート,145km/h,捕邪飛  [詰り],森原 康平,ポランコ,3-0,●●●
1,カットボール,131km/h,見逃し,山﨑 伊織,ソト,3-0,
2,ストレート,144km/h,中２,山﨑 伊織,ソト,3-0,
1,シュート,141km/h,ボール,山﨑 伊織,伊藤 光,3-1,
2,カットボール,133km/h,空振り,山﨑 伊織,伊藤 光,3-1,
3,カットボール,133km/h,空振り  [ファウルチップ],山﨑 伊織,伊藤 光,3-1,
4,カットボール,132km/h,ボール,山﨑 伊織,伊藤 光,3-1,
5,フォーク,138km/h,ボール  [ワンバウンド],山﨑 伊織,伊藤 光,3-1,
6,シュート,142km/h,左２,山﨑 伊織,伊藤 光,3-1,
1,カットボール,132km/h,空振り,山﨑 伊織,オースティン,3-1,●
2,カットボール,132km/h,ボール,山﨑 伊織,オースティン,3-1,●
3,シュート,144km/h,ファウル,山﨑 伊織,オースティン,3-1,●
4,カットボール,133km/h,ボール  [ワンバウンド],山﨑 伊織,オースティン,3-1,●
5,フォーク,138km/h,三直  [痛烈な当たり、ジャンピングキャッチ],山﨑 伊織,オースティン,3-1,●
1,シュート,142km/h,見逃し,山﨑 伊織,藤田 一也,3-1,●●
2,シュート,137km/h,一ゴロ,山﨑 伊織,藤田 一也,3-1,●●
1,フォーク,136km/h,一邪飛,山﨑 伊織,桑原 将志,3-1,●●●
1,ストレート,153km/h,見逃し,エスコバー,重信 慎之介,3-1,●
2,スライダー,135km/h,空振り,エスコバー,重信 慎之介,3-1,●
3,スライダー,137km/h,ボール,エスコバー,重信 慎之介,3-1,●
4,ストレート,155km/h,ファウル,エスコバー,重信 慎之介,3-1,●
5,スライダー,134km/h,二ゴロ  [バウンド高い],エスコバー,重信 慎之介,3-1,●
1,ストレート,156km/h,空振り,エスコバー,喜多 隆介,3-1,●●
2,チェンジアップ,141km/h,ボール,エスコバー,喜多 隆介,3-1,●●
3,ストレート,155km/h,ファウル,エスコバー,喜多 隆介,3-1,●●
4,ストレート,154km/h,二飛,エスコバー,喜多 隆介,3-1,●●
1,スライダー,133km/h,空振り  [ワンバウンド],エスコバー,増田 陸,3-1,●●●
2,チェンジアップ,140km/h,ファウル  [自打球],エスコバー,増田 陸,3-1,●●●
3,ストレート,154km/h,見三振  [全く反応できず],エスコバー,増田 陸,3-1,●●●
1,ツーシーム,148km/h,ファウル,デラロサ,楠本 泰史,3-1,●
2,チェンジアップ,139km/h,一直  [痛烈な当たり、野手の正面をつく],デラロサ,楠本 泰史,3-1,●
1,チェンジアップ,142km/h,ファウル,デラロサ,佐野 恵太,3-1,●●
2,ストレート,154km/h,ボール,デラロサ,佐野 恵太,3-1,●●
3,スライダー,132km/h,ファウル,デラロサ,佐野 恵太,3-1,●●
4,チェンジアップ,145km/h,一ゴロ  [泳ぎ],デラロサ,佐野 恵太,3-1,●●
1,スライダー,139km/h,見逃し,デラロサ,大和,3-1,●●●
2,スライダー,132km/h,ボール,デラロサ,大和,3-1,●●●
3,スライダー,131km/h,ファウル,デラロサ,大和,3-1,●●●
4,ストレート,155km/h,空三振,デラロサ,大和,3-1,●●●
1,スライダー,131km/h,ボール,平田 真吾,吉川 尚輝,3-1,●
2,ツーシーム,145km/h,見逃し,平田 真吾,吉川 尚輝,3-1,●
3,カーブ,107km/h,ボール,平田 真吾,吉川 尚輝,3-1,●
4,ストレート,145km/h,遊飛  [詰り],平田 真吾,吉川 尚輝,3-1,●
1,スライダー,129km/h,ボール,平田 真吾,坂本 勇人,3-1,●●
2,スライダー,130km/h,ファウル,平田 真吾,坂本 勇人,3-1,●●
3,フォーク,135km/h,ボール,平田 真吾,坂本 勇人,3-1,●●
4,ストレート,147km/h,ファウル,平田 真吾,坂本 勇人,3-1,●●
5,スライダー,131km/h,中飛,平田 真吾,坂本 勇人,3-1,●●
1,ストレート,148km/h,ボール,山﨑 康晃,丸 佳浩,3-1,●●●
2,ストレート,147km/h,中飛  [フェンスギリギリ],山﨑 康晃,丸 佳浩,3-1,●●●
1,ストレート,153km/h,ボール,大勢,柴田 竜拓,3-1,
2,ストレート,154km/h,ボール,大勢,柴田 竜拓,3-1,
3,ストレート,153km/h,見逃し,大勢,柴田 竜拓,3-1,
4,ストレート,154km/h,右安,大勢,柴田 竜拓,3-1,
1,ストレート,152km/h,左２  [フェンス直撃],大勢,神里 和毅,3-1,
1,ストレート,156km/h,見逃し,大勢,伊藤 光,3-1,●
2,フォーク,140km/h,空振り,大勢,伊藤 光,3-1,●
3,フォーク,141km/h,一ゴロ  [バットの先、バット折れる、好判断、リプレー検証後判定変わらず],大勢,伊藤 光,3-1,●
1,フォーク,140km/h,ボール,大勢,関根 大気,3-2,●
2,ストレート,155km/h,ボール,大勢,関根 大気,3-2,●
3,ストレート,154km/h,見逃し,大勢,関根 大気,3-2,●
4,フォーク,138km/h,ファウル,大勢,関根 大気,3-2,●
5,ストレート,154km/h,ボール,大勢,関根 大気,3-2,●
6,フォーク,139km/h,二ゴロ,大勢,関根 大気,3-2,●
1,ストレート,153km/h,二ゴロ,大勢,藤田 一也,3-2,●●
1,フォーク,139km/h,ボール,大勢,桑原 将志,3-2,●●●
2,ストレート,155km/h,ファウル,大勢,桑原 将志,3-2,●●●
3,ストレート,156km/h,ファウル,大勢,桑原 将志,3-2,●●●
4,フォーク,140km/h,空三振  [投手ガッツポーズ、投手吼える],大勢,桑原 将志,3-2,●●●
1,ストレート,156km/h,ボール,佐々木 朗希,木村 文紀,1-0,
2,ストレート,154km/h,中本  [バックスクリーン左],佐々木 朗希,木村 文紀,1-0,
1,ストレート,156km/h,ファウル,佐々木 朗希,清宮 幸太郎,1-0,
2,ストレート,156km/h,見逃し,佐々木 朗希,清宮 幸太郎,1-0,
3,フォーク,-,中安  [内野一塁寄り],佐々木 朗希,清宮 幸太郎,1-0,
1,ストレート,156km/h,左飛,佐々木 朗希,近藤 健介,1-0,●
1,ストレート,-,右安  [ライン際],佐々木 朗希,松本 剛,1-0,●
1,フォーク,139km/h,ボール,佐々木 朗希,上川畑 大悟,1-0,●●
2,ストレート,156km/h,ファウル,佐々木 朗希,上川畑 大悟,1-0,●●
3,フォーク,140km/h,ボール,佐々木 朗希,上川畑 大悟,1-0,●●
4,ストレート,157km/h,空振り,佐々木 朗希,上川畑 大悟,1-0,●●
5,フォーク,141km/h,ボール,佐々木 朗希,上川畑 大悟,1-0,●●
6,ストレート,156km/h,ファウル,佐々木 朗希,上川畑 大悟,1-0,●●
7,ストレート,-,ファウル,佐々木 朗希,上川畑 大悟,1-0,●●
8,ストレート,157km/h,見三振,佐々木 朗希,上川畑 大悟,1-0,●●
1,フォーク,139km/h,見逃し,佐々木 朗希,石井 一成,1-0,●●●
2,フォーク,140km/h,空振り,佐々木 朗希,石井 一成,1-0,●●●
3,フォーク,143km/h,空三振  [ワンバウンド],佐々木 朗希,石井 一成,1-0,●●●
1,スライダー,110km/h,見逃し,鈴木 健矢,荻野 貴司,1-0,●
2,スライダー,111km/h,見逃し,鈴木 健矢,荻野 貴司,1-0,●
3,ストレート,123km/h,ファウル  [高めのつり球を要求],鈴木 健矢,荻野 貴司,1-0,●
4,ストレート,127km/h,三邪飛  [高めのつり球を要求、打球が風に流される],鈴木 健矢,荻野 貴司,1-0,●
1,シンカー,130km/h,ボール,鈴木 健矢,髙部 瑛斗,1-0,●●
2,スライダー,110km/h,ファウル,鈴木 健矢,髙部 瑛斗,1-0,●●
3,シンカー,-,遊ゴロ  [バットの先、ランニングスロー],鈴木 健矢,髙部 瑛斗,1-0,●●
1,ストレート,129km/h,ボール,鈴木 健矢,中村 奨吾,1-0,●●●
2,ストレート,129km/h,ボール,鈴木 健矢,中村 奨吾,1-0,●●●
3,スライダー,113km/h,見逃し,鈴木 健矢,中村 奨吾,1-0,●●●
4,スライダー,114km/h,左飛,鈴木 健矢,中村 奨吾,1-0,●●●
1,フォーク,135km/h,見逃し,佐々木 朗希,アルカンタラ,1-0,●
2,ストレート,-,遊ゴロ,佐々木 朗希,アルカンタラ,1-0,●
