投球数,球種,球速,結果,投手,打者,スコア
3,スライダー,123km/h,見逃し,青柳 晃洋,神里 和毅,1-0
4,ストレート,144km/h,ファウル,青柳 晃洋,神里 和毅,1-0
5,シンカー,-,ボール,青柳 晃洋,神里 和毅,1-0
6,スライダー,123km/h,二ゴロ  [ボテボテ、ランニングスロー],青柳 晃洋,神里 和毅,1-0
1,ツーシーム,-,ボール,青柳 晃洋,伊藤 光,1-0
2,ツーシーム,143km/h,ファウル,青柳 晃洋,伊藤 光,1-0
3,スライダー,122km/h,左安,青柳 晃洋,伊藤 光,1-0
1,ツーシーム,139km/h,見逃し,青柳 晃洋,坂本 裕哉,1-0
2,ツーシーム,-,ボール  [セーフティバント、バント構え],青柳 晃洋,坂本 裕哉,1-0
3,ツーシーム,-,見逃し  [セーフティバント、バント構え],青柳 晃洋,坂本 裕哉,1-0
4,スライダー,122km/h,ファウル,青柳 晃洋,坂本 裕哉,1-0
5,ツーシーム,140km/h,ボール,青柳 晃洋,坂本 裕哉,1-0
6,ツーシーム,141km/h,ファウル,青柳 晃洋,坂本 裕哉,1-0
7,ツーシーム,141km/h,左飛,青柳 晃洋,坂本 裕哉,1-0
1,ストレート,141km/h,見逃し,坂本 裕哉,山本 泰寛,1-0
2,ナックルカーブ,116km/h,見逃し,坂本 裕哉,山本 泰寛,1-0
3,ストレート,143km/h,ボール,坂本 裕哉,山本 泰寛,1-0
4,ストレート,142km/h,ファウル,坂本 裕哉,山本 泰寛,1-0
5,カットボール,132km/h,ボール  [ワンバウンド、ハーフスイング],坂本 裕哉,山本 泰寛,1-0
6,カットボール,139km/h,ファウル,坂本 裕哉,山本 泰寛,1-0
7,ストレート,145km/h,ボール,坂本 裕哉,山本 泰寛,1-0
8,チェンジアップ,134km/h,ファウル,坂本 裕哉,山本 泰寛,1-0
9,ストレート,144km/h,四球,坂本 裕哉,山本 泰寛,1-0
1,カットボール,134km/h,ファウル,坂本 裕哉,近本 光司,1-0
2,スライダー,134km/h,ファウル,坂本 裕哉,近本 光司,1-0
3,ストレート,143km/h,遊邪飛,坂本 裕哉,近本 光司,1-0
1,ナックルカーブ,118km/h,左飛  [フェンスギリギリ、観客ため息],坂本 裕哉,佐藤 輝明,1-0
1,ストレート,141km/h,ボール,坂本 裕哉,大山 悠輔,1-2
2,チェンジアップ,135km/h,ボール,坂本 裕哉,大山 悠輔,1-2
3,カットボール,136km/h,ボール,坂本 裕哉,大山 悠輔,1-2
4,チェンジアップ,134km/h,左本  [本塁打確信],坂本 裕哉,大山 悠輔,1-2
1,ストレート,-,ファウル,坂本 裕哉,糸原 健斗,1-2
2,ストレート,143km/h,ボール,坂本 裕哉,糸原 健斗,1-2
3,チェンジアップ,134km/h,ボール,坂本 裕哉,糸原 健斗,1-2
4,ストレート,138km/h,ファウル,坂本 裕哉,糸原 健斗,1-2
5,ストレート,144km/h,ファウル,坂本 裕哉,糸原 健斗,1-2
6,チェンジアップ,132km/h,遊ゴロ,坂本 裕哉,糸原 健斗,1-2
1,ツーシーム,141km/h,見逃し  [セーフティバント、バント構え],青柳 晃洋,森 敬斗,1-2
2,ツーシーム,-,見逃し,青柳 晃洋,森 敬斗,1-2
3,スライダー,123km/h,三ゴロ,青柳 晃洋,森 敬斗,1-2
1,ツーシーム,-,遊直  [野手の正面をつく],青柳 晃洋,桑原 将志,1-2
1,シンカー,129km/h,ボール  [セーフティバント、バント構え],青柳 晃洋,佐野 恵太,1-2
2,ツーシーム,139km/h,見逃し  [セーフティバント、バント構え],青柳 晃洋,佐野 恵太,1-2
3,カットボール,128km/h,ファウル,青柳 晃洋,佐野 恵太,1-2
4,ツーシーム,143km/h,ボール  [高めのつり球を要求],青柳 晃洋,佐野 恵太,1-2
5,ストレート,144km/h,投直,青柳 晃洋,佐野 恵太,1-2
1,ストレート,-,二飛  [詰り],京山 将弥,陽川 尚将,1-2
1,ストレート,149km/h,ボール  [ワンバウンド],京山 将弥,梅野 隆太郎,1-2
2,ストレート,149km/h,見逃し,京山 将弥,梅野 隆太郎,1-2
3,カーブ,119km/h,中飛,京山 将弥,梅野 隆太郎,1-2
1,ストレート,149km/h,見逃し,京山 将弥,青柳 晃洋,1-2
2,ストレート,151km/h,ボール,京山 将弥,青柳 晃洋,1-2
3,ストレート,149km/h,ファウル,京山 将弥,青柳 晃洋,1-2
4,ストレート,150km/h,空三振,京山 将弥,青柳 晃洋,1-2
1,スライダー,-,ボール,青柳 晃洋,牧 秀悟,1-2
2,ツーシーム,142km/h,見逃し,青柳 晃洋,牧 秀悟,1-2
3,カットボール,129km/h,中飛,青柳 晃洋,牧 秀悟,1-2
1,ツーシーム,142km/h,ボール,青柳 晃洋,宮﨑 敏郎,1-2
2,スライダー,-,見逃し,青柳 晃洋,宮﨑 敏郎,1-2
3,ツーシーム,140km/h,ファウル,青柳 晃洋,宮﨑 敏郎,1-2
4,スライダー,122km/h,左飛,青柳 晃洋,宮﨑 敏郎,1-2
1,ツーシーム,142km/h,見逃し,青柳 晃洋,楠本 泰史,1-2
2,ツーシーム,-,見逃し,青柳 晃洋,楠本 泰史,1-2
3,ツーシーム,142km/h,空三振,青柳 晃洋,楠本 泰史,1-2
1,ストレート,-,ボール,京山 将弥,中野 拓夢,1-2
2,ストレート,149km/h,ボール,京山 将弥,中野 拓夢,1-2
3,ストレート,-,見逃し,京山 将弥,中野 拓夢,1-2
4,カットボール,144km/h,一ゴロ,京山 将弥,中野 拓夢,1-2
1,ストレート,151km/h,見逃し,京山 将弥,山本 泰寛,1-2
2,カーブ,-,ボール,京山 将弥,山本 泰寛,1-2
3,カットボール,144km/h,ファウル,京山 将弥,山本 泰寛,1-2
4,カットボール,140km/h,ファウル,京山 将弥,山本 泰寛,1-2
5,スライダー,135km/h,中飛,京山 将弥,山本 泰寛,1-2
1,ストレート,152km/h,見逃し,京山 将弥,近本 光司,1-2
2,スプリット,137km/h,見逃し,京山 将弥,近本 光司,1-2
3,カットボール,146km/h,ボール,京山 将弥,近本 光司,1-2
4,ストレート,150km/h,死球,京山 将弥,近本 光司,1-2
1,ストレート,151km/h,ボール,京山 将弥,佐藤 輝明,1-2
1,ストレート,151km/h,ボール,京山 将弥,佐藤 輝明,1-4
2,スプリット,136km/h,ボール,京山 将弥,佐藤 輝明,1-4
3,スプリット,140km/h,空振り,京山 将弥,佐藤 輝明,1-4
4,ストレート,151km/h,ボール,京山 将弥,佐藤 輝明,1-4
5,スプリット,140km/h,中本  [バックスクリーン左],京山 将弥,佐藤 輝明,1-4
1,スプリット,135km/h,ボール,京山 将弥,大山 悠輔,1-4
2,カットボール,-,遊飛,京山 将弥,大山 悠輔,1-4
1,ストレート,146km/h,ファウル,浜地 真澄,神里 和毅,1-4
2,ストレート,146km/h,見逃し,浜地 真澄,神里 和毅,1-4
3,ストレート,148km/h,二ゴロ,浜地 真澄,神里 和毅,1-4
1,ストレート,148km/h,見逃し,浜地 真澄,伊藤 光,1-4
2,ストレート,148km/h,見逃し,浜地 真澄,伊藤 光,1-4
3,ストレート,147km/h,ボール,浜地 真澄,伊藤 光,1-4
4,ストレート,146km/h,ファウル,浜地 真澄,伊藤 光,1-4
5,ストレート,147km/h,二飛  [詰り],浜地 真澄,伊藤 光,1-4
1,ストレート,148km/h,ファウル,浜地 真澄,細川 成也,1-4
2,ストレート,148km/h,ボール,浜地 真澄,細川 成也,1-4
3,カットボール,136km/h,ボール,浜地 真澄,細川 成也,1-4
4,ストレート,146km/h,ボール,浜地 真澄,細川 成也,1-4
5,ストレート,146km/h,ファウル,浜地 真澄,細川 成也,1-4
6,ストレート,145km/h,ファウル,浜地 真澄,細川 成也,1-4
7,カットボール,136km/h,空三振,浜地 真澄,細川 成也,1-4
1,フォーク,-,見逃し,宮國 椋丞,糸原 健斗,1-4
2,フォーク,133km/h,左安,宮國 椋丞,糸原 健斗,1-4
1,ストレート,145km/h,見逃し,宮國 椋丞,島田 海吏,1-4
2,フォーク,133km/h,ボール  [ワンバウンド],宮國 椋丞,島田 海吏,1-4
1,ストレート,145km/h,見逃し,宮國 椋丞,島田 海吏,1-4
2,フォーク,133km/h,ボール  [ワンバウンド],宮國 椋丞,島田 海吏,1-4
3,スライダー,127km/h,ボール  [バント構え],宮國 椋丞,島田 海吏,1-4
4,ストレート,142km/h,投犠打,宮國 椋丞,島田 海吏,1-4
1,カットボール,131km/h,ボール,宮國 椋丞,梅野 隆太郎,1-4
2,ストレート,146km/h,ファウル,宮國 椋丞,梅野 隆太郎,1-4
3,スライダー,129km/h,空振り,宮國 椋丞,梅野 隆太郎,1-4
4,スライダー,128km/h,ボール  [ハーフスイング],宮國 椋丞,梅野 隆太郎,1-4
5,フォーク,135km/h,ボール  [ワンバウンド],宮國 椋丞,梅野 隆太郎,1-4
6,ストレート,147km/h,四球  [打者のけぞる],宮國 椋丞,梅野 隆太郎,1-4
1,スライダー,125km/h,ボール,宮國 椋丞,ロドリゲス,1-4
2,ストレート,144km/h,ファウル,宮國 椋丞,ロドリゲス,1-4
3,カーブ,114km/h,空振り,宮國 椋丞,ロドリゲス,1-4
4,カットボール,128km/h,ボール  [ワンバウンド],宮國 椋丞,ロドリゲス,1-4
1,スライダー,125km/h,ボール,宮國 椋丞,ロドリゲス,1-6
2,ストレート,144km/h,ファウル,宮國 椋丞,ロドリゲス,1-6
3,カーブ,114km/h,空振り,宮國 椋丞,ロドリゲス,1-6
4,カットボール,128km/h,ボール  [ワンバウンド],宮國 椋丞,ロドリゲス,1-6
5,フォーク,135km/h,ファウル,宮國 椋丞,ロドリゲス,1-6
6,ストレート,147km/h,ボール,宮國 椋丞,ロドリゲス,1-6
7,フォーク,134km/h,ファウル,宮國 椋丞,ロドリゲス,1-6
8,ストレート,146km/h,右２  [外野前進],宮國 椋丞,ロドリゲス,1-6
1,カーブ,115km/h,ファウル,宮國 椋丞,中野 拓夢,1-6
2,ストレート,145km/h,見逃し,宮國 椋丞,中野 拓夢,1-6
3,フォーク,135km/h,ファウル,宮國 椋丞,中野 拓夢,1-6
4,ストレート,143km/h,ファウル,宮國 椋丞,中野 拓夢,1-6
5,ストレート,141km/h,ボール,宮國 椋丞,中野 拓夢,1-6
6,カットボール,136km/h,ボール,宮國 椋丞,中野 拓夢,1-6
7,スライダー,124km/h,左飛,宮國 椋丞,中野 拓夢,1-6
1,スライダー,127km/h,ボール,宮國 椋丞,山本 泰寛,1-6
2,スライダー,125km/h,ファウル,宮國 椋丞,山本 泰寛,1-6
3,ストレート,146km/h,ファウル,宮國 椋丞,山本 泰寛,1-6
4,フォーク,135km/h,三ゴロ,宮國 椋丞,山本 泰寛,1-6
1,スライダー,129km/h,空振り  [ワンバウンド],岩貞 祐太,森 敬斗,1-6
2,フォーク,131km/h,ボール,岩貞 祐太,森 敬斗,1-6
3,ストレート,148km/h,右飛,岩貞 祐太,森 敬斗,1-6
1,ストレート,147km/h,ボール,岩貞 祐太,桑原 将志,1-6
2,ストレート,146km/h,ファウル  [自打球],岩貞 祐太,桑原 将志,1-6
3,チェンジアップ,131km/h,中飛,岩貞 祐太,桑原 将志,1-6
1,ストレート,-,中飛,岩貞 祐太,佐野 恵太,1-6
1,スライダー,126km/h,見逃し,砂田 毅樹,近本 光司,1-6
2,シンカー,133km/h,ファウル  [自打球],砂田 毅樹,近本 光司,1-6
3,ストレート,142km/h,ボール,砂田 毅樹,近本 光司,1-6
4,スライダー,123km/h,右安,砂田 毅樹,近本 光司,1-6
1,シンカー,133km/h,見逃し,砂田 毅樹,佐藤 輝明,1-6
2,ストレート,140km/h,ファウル,砂田 毅樹,佐藤 輝明,1-6
3,スライダー,124km/h,中安,砂田 毅樹,佐藤 輝明,1-6
1,カットボール,137km/h,ファウル,砂田 毅樹,大山 悠輔,1-6
2,カットボール,139km/h,ボール,砂田 毅樹,大山 悠輔,1-6
3,シンカー,132km/h,ボール,砂田 毅樹,大山 悠輔,1-6
4,スライダー,121km/h,ボール,砂田 毅樹,大山 悠輔,1-6
5,スライダー,121km/h,見逃し,砂田 毅樹,大山 悠輔,1-6
6,シンカー,130km/h,空三振  [ワンバウンド],砂田 毅樹,大山 悠輔,1-6
1,スライダー,-,ボール,砂田 毅樹,植田 海,1-6
2,ストレート,137km/h,右飛  [タッチアップ],砂田 毅樹,植田 海,1-6
1,スライダー,121km/h,見逃し,砂田 毅樹,島田 海吏,1-6
2,カットボール,137km/h,ボール,砂田 毅樹,島田 海吏,1-6
3,スライダー,122km/h,空振り,砂田 毅樹,島田 海吏,1-6
4,スライダー,125km/h,ボール,砂田 毅樹,島田 海吏,1-6
5,シンカー,131km/h,ボール  [ワンバウンド],砂田 毅樹,島田 海吏,1-6
6,ストレート,140km/h,四球,砂田 毅樹,島田 海吏,1-6
1,スライダー,122km/h,見逃し,砂田 毅樹,梅野 隆太郎,1-6
2,スライダー,123km/h,空振り,砂田 毅樹,梅野 隆太郎,1-6
3,ストレート,138km/h,見三振,砂田 毅樹,梅野 隆太郎,1-6
1,ストレート,151km/h,ボール,アルカンタラ,柴田 竜拓,1-6
2,スプリット,138km/h,空振り,アルカンタラ,柴田 竜拓,1-6
3,ストレート,153km/h,ファウル,アルカンタラ,柴田 竜拓,1-6
4,ストレート,153km/h,ファウル,アルカンタラ,柴田 竜拓,1-6
5,スプリット,138km/h,ボール,アルカンタラ,柴田 竜拓,1-6
6,ストレート,154km/h,中安,アルカンタラ,柴田 竜拓,1-6
1,ストレート,155km/h,右２  [フェンス直撃],アルカンタラ,宮﨑 敏郎,1-6
1,スライダー,139km/h,二ゴロ  [内野定位置],アルカンタラ,楠本 泰史,2-6
1,ストレート,153km/h,ファウル,アルカンタラ,山下 幸輝,3-6
2,スライダー,139km/h,二ゴロ  [内野定位置],アルカンタラ,山下 幸輝,3-6
1,スライダー,136km/h,空振り,アルカンタラ,戸柱 恭孝,3-6
2,スライダー,140km/h,一直  [ダイビングキャッチ、好プレイ],アルカンタラ,戸柱 恭孝,3-6
1,ストレート,146km/h,ボール,渡邉 勇太朗,辰己 涼介,0-0
2,ストレート,146km/h,見逃し,渡邉 勇太朗,辰己 涼介,0-0
3,スライダー,130km/h,ファウル,渡邉 勇太朗,辰己 涼介,0-0
4,ストレート,149km/h,ボール,渡邉 勇太朗,辰己 涼介,0-0
5,カットボール,135km/h,左失,渡邉 勇太朗,辰己 涼介,0-0
1,ストレート,147km/h,見逃し,渡邉 勇太朗,銀次,0-0
2,ストレート,147km/h,ボール,渡邉 勇太朗,銀次,0-0
3,カットボール,141km/h,ボール,渡邉 勇太朗,銀次,0-0
4,ストレート,147km/h,見逃し,渡邉 勇太朗,銀次,0-0
5,ストレート,149km/h,ボール,渡邉 勇太朗,銀次,0-0
6,ストレート,147km/h,中飛  [走者動けず],渡邉 勇太朗,銀次,0-0
1,ストレート,146km/h,ファウル,渡邉 勇太朗,浅村 栄斗,0-0
2,ストレート,146km/h,見逃し,渡邉 勇太朗,浅村 栄斗,0-0
3,スライダー,138km/h,三ゴロ  [泳ぎ、引っかけ],渡邉 勇太朗,浅村 栄斗,0-0
1,カーブ,121km/h,ボール,渡邉 勇太朗,島内 宏明,0-0
2,カットボール,134km/h,見逃し,渡邉 勇太朗,島内 宏明,0-0
3,スライダー,134km/h,一ゴロ,渡邉 勇太朗,島内 宏明,0-0
1,ストレート,149km/h,見逃し,則本 昂大,鈴木 将平,0-0
2,ストレート,148km/h,見逃し,則本 昂大,鈴木 将平,0-0
3,フォーク,138km/h,遊失  [送球がプレイングフィールドの外に出る],則本 昂大,鈴木 将平,0-0
1,ストレート,138km/h,投犠打,則本 昂大,源田 壮亮,0-0
1,ストレート,150km/h,ファウル,則本 昂大,森 友哉,0-1
2,ストレート,152km/h,ボール,則本 昂大,森 友哉,0-1
3,フォーク,139km/h,ボール,則本 昂大,森 友哉,0-1
4,スライダー,136km/h,ボール,則本 昂大,森 友哉,0-1
5,ストレート,153km/h,左安  [内野前進],則本 昂大,森 友哉,0-1
1,ストレート,150km/h,死球,則本 昂大,山川 穂高,0-1
1,スライダー,132km/h,ボール  [ハーフスイング],則本 昂大,ジャンセン・ウィティ,0-1
2,ストレート,150km/h,見逃し,則本 昂大,ジャンセン・ウィティ,0-1
3,フォーク,135km/h,ボール,則本 昂大,ジャンセン・ウィティ,0-1
4,フォーク,137km/h,空振り,則本 昂大,ジャンセン・ウィティ,0-1
5,フォーク,137km/h,空三振  [ワンバウンド、ハーフスイング],則本 昂大,ジャンセン・ウィティ,0-1
1,スライダー,129km/h,左安,則本 昂大,愛斗,0-2
1,カーブ,114km/h,空振り,則本 昂大,外崎 修汰,0-2
2,フォーク,137km/h,ボール  [ワンバウンド],則本 昂大,外崎 修汰,0-2
3,カーブ,119km/h,空振り,則本 昂大,外崎 修汰,0-2
4,ストレート,152km/h,ファウル,則本 昂大,外崎 修汰,0-2
5,スライダー,130km/h,中飛  [泳ぎ、バットの先],則本 昂大,外崎 修汰,0-2
1,ストレート,142km/h,ボール,渡邉 勇太朗,鈴木 大地,0-2
2,ストレート,141km/h,見逃し,渡邉 勇太朗,鈴木 大地,0-2
3,ストレート,146km/h,ボール  [ワンバウンド],渡邉 勇太朗,鈴木 大地,0-2
4,カットボール,141km/h,中飛,渡邉 勇太朗,鈴木 大地,0-2
1,ストレート,147km/h,ボール,渡邉 勇太朗,茂木 栄五郎,0-2
2,ストレート,147km/h,ファウル,渡邉 勇太朗,茂木 栄五郎,0-2
3,ストレート,147km/h,右安,渡邉 勇太朗,茂木 栄五郎,0-2
1,ストレート,147km/h,ファウル,渡邉 勇太朗,岡島 豪郎,0-2
2,スライダー,130km/h,見逃し,渡邉 勇太朗,岡島 豪郎,0-2
3,スプリット,138km/h,空三振,渡邉 勇太朗,岡島 豪郎,0-2
1,スライダー,131km/h,ファウル,渡邉 勇太朗,太田 光,0-2
2,スライダー,131km/h,一邪飛,渡邉 勇太朗,太田 光,0-2
1,ストレート,146km/h,ボール,則本 昂大,川越 誠司,0-2
2,ストレート,147km/h,右２  [フェンス直撃],則本 昂大,川越 誠司,0-2
1,ストレート,145km/h,一犠打,則本 昂大,柘植 世那,0-2
1,ストレート,149km/h,ボール,則本 昂大,鈴木 将平,0-3
2,フォーク,137km/h,ボール  [ワンバウンド],則本 昂大,鈴木 将平,0-3
3,フォーク,137km/h,ファウル,則本 昂大,鈴木 将平,0-3
4,ストレート,149km/h,右安  [内野前進],則本 昂大,鈴木 将平,0-3
1,カーブ,115km/h,見逃し  [セーフティバント、バント構え],則本 昂大,源田 壮亮,0-3
2,ストレート,145km/h,ボール,則本 昂大,源田 壮亮,0-3
3,フォーク,134km/h,ボール  [ワンバウンド],則本 昂大,源田 壮亮,0-3
4,カーブ,116km/h,ファウル,則本 昂大,源田 壮亮,0-3
5,フォーク,135km/h,ボール,則本 昂大,源田 壮亮,0-3
6,スライダー,134km/h,一ゴロ  [ランエンドヒット],則本 昂大,源田 壮亮,0-3
1,ストレート,146km/h,ボール,則本 昂大,森 友哉,0-4
2,カーブ,119km/h,見逃し,則本 昂大,森 友哉,0-4
