投球数,球種,球速,結果,投手,打者,スコア
5,ストレート,142km/h,空三振,和田 毅,源田 壮亮,1-0
1,チェンジアップ,132km/h,ボール  [ワンバウンド],エンス,デスパイネ,1-0
2,ストレート,148km/h,中安,エンス,デスパイネ,1-0
1,カットボール,133km/h,ボール  [セーフティバント、バント構え],エンス,牧原 大成,1-0
2,ストレート,147km/h,右安,エンス,牧原 大成,1-0
1,ストレート,149km/h,見逃し,エンス,グラシアル,1-0
2,チェンジアップ,135km/h,ボール,エンス,グラシアル,1-0
3,カットボール,137km/h,ボール  [ワンバウンド],エンス,グラシアル,1-0
4,ストレート,151km/h,ファウル,エンス,グラシアル,1-0
5,ストレート,150km/h,中安  [詰り],エンス,グラシアル,1-0
1,カットボール,138km/h,見逃し,エンス,柳町 達,1-1
2,カットボール,139km/h,中安,エンス,柳町 達,1-1
1,ストレート,149km/h,見逃し,エンス,黒瀬 健太,1-2
2,ストレート,148km/h,ボール,エンス,黒瀬 健太,1-2
3,チェンジアップ,135km/h,ボール,エンス,黒瀬 健太,1-2
4,カットボール,141km/h,空振り  [ワンバウンド],エンス,黒瀬 健太,1-2
5,カットボール,139km/h,左犠飛,エンス,黒瀬 健太,1-2
1,カーブ,124km/h,見逃し,エンス,甲斐 拓也,1-2
2,ストレート,149km/h,三犠打  [セーフティバント],エンス,甲斐 拓也,1-2
1,カットボール,137km/h,ファウル,エンス,野村 勇,1-2
2,カットボール,138km/h,ファウル,エンス,野村 勇,1-2
3,ストレート,149km/h,ボール,エンス,野村 勇,1-2
4,ストレート,150km/h,ボール,エンス,野村 勇,1-2
5,カットボール,139km/h,ボール,エンス,野村 勇,1-2
6,カットボール,138km/h,空三振,エンス,野村 勇,1-2
1,チェンジアップ,130km/h,ボール,和田 毅,森 友哉,1-2
2,スライダー,133km/h,空振り,和田 毅,森 友哉,1-2
3,ストレート,143km/h,空振り  [ハーフスイング],和田 毅,森 友哉,1-2
4,ストレート,144km/h,左安,和田 毅,森 友哉,1-2
1,スライダー,134km/h,見逃し,和田 毅,山川 穂高,1-2
2,スライダー,132km/h,ボール  [ワンバウンド],和田 毅,山川 穂高,1-2
3,スライダー,134km/h,ボール  [ハーフスイング],和田 毅,山川 穂高,1-2
4,スライダー,132km/h,ファウル,和田 毅,山川 穂高,1-2
5,ストレート,143km/h,ボール,和田 毅,山川 穂高,1-2
6,チェンジアップ,130km/h,四球  [ハーフスイング],和田 毅,山川 穂高,1-2
1,スライダー,133km/h,ファウル,和田 毅,呉 念庭,1-2
2,スライダー,131km/h,ボール,和田 毅,呉 念庭,1-2
3,スライダー,133km/h,ファウル,和田 毅,呉 念庭,1-2
4,チェンジアップ,130km/h,中飛  [バットの先、タッチアップ],和田 毅,呉 念庭,1-2
1,スライダー,130km/h,ボール,和田 毅,愛斗,1-2
2,スライダー,132km/h,一邪飛,和田 毅,愛斗,1-2
1,スライダー,132km/h,空振り,和田 毅,オグレディ,1-2
2,スライダー,132km/h,ボール,和田 毅,オグレディ,1-2
3,スライダー,133km/h,ボール  [ワンバウンド],和田 毅,オグレディ,1-2
4,チェンジアップ,131km/h,見逃し,和田 毅,オグレディ,1-2
5,ストレート,144km/h,ボール,和田 毅,オグレディ,1-2
6,チェンジアップ,132km/h,ファウル,和田 毅,オグレディ,1-2
7,チェンジアップ,131km/h,空三振,和田 毅,オグレディ,1-2
1,カーブ,122km/h,ボール  [セーフティバント、バント構え],エンス,周東 佑京,1-2
2,カットボール,135km/h,三邪飛  [セーフティバント],エンス,周東 佑京,1-2
1,チェンジアップ,133km/h,空振り,エンス,柳田 悠岐,1-2
2,ストレート,149km/h,ファウル  [ライン際],エンス,柳田 悠岐,1-2
3,カットボール,139km/h,空三振  [ワンバウンド],エンス,柳田 悠岐,1-2
1,カーブ,120km/h,ボール,エンス,デスパイネ,1-2
2,カーブ,122km/h,見逃し,エンス,デスパイネ,1-2
3,カットボール,135km/h,見逃し,エンス,デスパイネ,1-2
4,カットボール,135km/h,ボール  [ワンバウンド],エンス,デスパイネ,1-2
5,ストレート,149km/h,空三振  [高めのつり球を要求],エンス,デスパイネ,1-2
1,スライダー,131km/h,ボール,和田 毅,古賀 悠斗,1-2
2,スライダー,130km/h,見逃し,和田 毅,古賀 悠斗,1-2
3,ストレート,141km/h,ファウル,和田 毅,古賀 悠斗,1-2
4,チェンジアップ,132km/h,二ゴロ  [バットの先、ボテボテ、ランニングスロー],和田 毅,古賀 悠斗,1-2
1,カーブ,120km/h,見逃し,和田 毅,鈴木 将平,1-2
2,カーブ,120km/h,ボール  [ワンバウンド],和田 毅,鈴木 将平,1-2
3,スライダー,134km/h,左安,和田 毅,鈴木 将平,1-2
1,カーブ,118km/h,見逃し,和田 毅,外崎 修汰,1-2
2,ストレート,142km/h,ボール,和田 毅,外崎 修汰,1-2
3,ストレート,142km/h,見逃し,和田 毅,外崎 修汰,1-2
4,チェンジアップ,132km/h,中飛  [泳ぎ],和田 毅,外崎 修汰,1-2
1,ツーシーム,140km/h,空振り,和田 毅,源田 壮亮,1-2
1,カットボール,135km/h,見逃し,エンス,牧原 大成,1-2
2,カーブ,123km/h,二ゴロ,エンス,牧原 大成,1-2
1,ストレート,147km/h,ボール,エンス,グラシアル,1-3
2,カットボール,134km/h,ボール,エンス,グラシアル,1-3
3,カットボール,134km/h,見逃し,エンス,グラシアル,1-3
4,カーブ,125km/h,ボール,エンス,グラシアル,1-3
5,ストレート,148km/h,中本  [バックスクリーン左],エンス,グラシアル,1-3
1,チェンジアップ,136km/h,ボール,エンス,柳町 達,1-3
2,カットボール,138km/h,ボール,エンス,柳町 達,1-3
3,ストレート,148km/h,見逃し,エンス,柳町 達,1-3
4,ストレート,149km/h,ファウル,エンス,柳町 達,1-3
5,カットボール,138km/h,ボール,エンス,柳町 達,1-3
6,カットボール,139km/h,四球,エンス,柳町 達,1-3
1,ストレート,146km/h,見逃し,エンス,黒瀬 健太,1-3
2,チェンジアップ,131km/h,ボール,エンス,黒瀬 健太,1-3
3,チェンジアップ,131km/h,ボール,エンス,黒瀬 健太,1-3
4,ストレート,145km/h,空振り  [フルスイング、ファウルチップ],エンス,黒瀬 健太,1-3
5,ストレート,146km/h,ファウル,エンス,黒瀬 健太,1-3
6,ストレート,146km/h,ボール,エンス,黒瀬 健太,1-3
7,チェンジアップ,133km/h,ファウル,エンス,黒瀬 健太,1-3
8,カットボール,135km/h,四球,エンス,黒瀬 健太,1-3
1,ストレート,144km/h,ボール,エンス,甲斐 拓也,1-4
2,ストレート,146km/h,ファウル,エンス,甲斐 拓也,1-4
3,チェンジアップ,131km/h,ボール,エンス,甲斐 拓也,1-4
4,チェンジアップ,135km/h,ボール,エンス,甲斐 拓也,1-4
5,カットボール,133km/h,ファウル,エンス,甲斐 拓也,1-4
6,カットボール,136km/h,左２  [ライン際],エンス,甲斐 拓也,1-4
1,カットボール,137km/h,空振り,エンス,野村 勇,1-4
2,チェンジアップ,132km/h,ボール,エンス,野村 勇,1-4
3,チェンジアップ,134km/h,空振り,エンス,野村 勇,1-4
4,チェンジアップ,136km/h,投ゴロ  [バットの先、ボテボテ、挟まれる],エンス,野村 勇,1-4
1,カーブ,118km/h,見逃し,和田 毅,源田 壮亮,1-4
2,ストレート,143km/h,空振り,和田 毅,源田 壮亮,1-4
3,スライダー,132km/h,ボール,和田 毅,源田 壮亮,1-4
4,スライダー,132km/h,ボール,和田 毅,源田 壮亮,1-4
5,チェンジアップ,132km/h,ファウル,和田 毅,源田 壮亮,1-4
6,チェンジアップ,132km/h,ファウル,和田 毅,源田 壮亮,1-4
7,ストレート,144km/h,空三振,和田 毅,源田 壮亮,1-4
1,チェンジアップ,132km/h,ボール,和田 毅,森 友哉,1-4
2,チェンジアップ,132km/h,ボール,和田 毅,森 友哉,1-4
3,スライダー,133km/h,ボール  [ワンバウンド],和田 毅,森 友哉,1-4
4,ストレート,144km/h,三邪飛,和田 毅,森 友哉,1-4
1,スライダー,135km/h,左安  [詰り],和田 毅,山川 穂高,1-4
1,ストレート,142km/h,ボール,和田 毅,呉 念庭,1-4
2,ストレート,140km/h,ボール,和田 毅,呉 念庭,1-4
3,スライダー,130km/h,見逃し,和田 毅,呉 念庭,1-4
4,ストレート,142km/h,空振り,和田 毅,呉 念庭,1-4
5,チェンジアップ,132km/h,空三振  [投手ガッツポーズ],和田 毅,呉 念庭,1-4
1,カットボール,131km/h,見逃し,エンス,周東 佑京,1-4
2,ストレート,148km/h,中安,エンス,周東 佑京,1-4
1,ストレート,147km/h,ボール,エンス,柳田 悠岐,1-4
2,カーブ,123km/h,ボール,エンス,柳田 悠岐,1-4
3,カットボール,-,ボール,エンス,柳田 悠岐,1-4
1,ストレート,147km/h,ボール,エンス,柳田 悠岐,1-4
2,カーブ,123km/h,ボール,エンス,柳田 悠岐,1-4
3,カットボール,-,ボール,エンス,柳田 悠岐,1-4
4,カットボール,133km/h,空振り,エンス,柳田 悠岐,1-4
5,カットボール,133km/h,見逃し  [一塁へ歩きかける],エンス,柳田 悠岐,1-4
6,カットボール,134km/h,ファウル,エンス,柳田 悠岐,1-4
7,カットボール,135km/h,左飛,エンス,柳田 悠岐,1-4
1,フォーク,127km/h,ボール,森脇 亮介,デスパイネ,1-4
2,ナックルカーブ,119km/h,ボール,森脇 亮介,デスパイネ,1-4
3,ナックルカーブ,121km/h,見逃し,森脇 亮介,デスパイネ,1-4
4,ストレート,146km/h,見逃し,森脇 亮介,デスパイネ,1-4
5,ナックルカーブ,122km/h,一ゴロ,森脇 亮介,デスパイネ,1-4
1,ストレート,145km/h,ボール,森脇 亮介,牧原 大成,1-4
2,ストレート,145km/h,二直  [痛烈な当たり],森脇 亮介,牧原 大成,1-4
1,ストレート,147km/h,ボール,松本 裕樹,川越 誠司,1-4
2,ストレート,144km/h,ボール,松本 裕樹,川越 誠司,1-4
3,ストレート,144km/h,空振り,松本 裕樹,川越 誠司,1-4
4,スライダー,132km/h,見逃し,松本 裕樹,川越 誠司,1-4
5,ストレート,148km/h,ファウル,松本 裕樹,川越 誠司,1-4
6,フォーク,135km/h,ボール,松本 裕樹,川越 誠司,1-4
7,ストレート,146km/h,右飛  [痛烈な当たり],松本 裕樹,川越 誠司,1-4
1,ストレート,150km/h,ボール,松本 裕樹,オグレディ,2-4
2,ストレート,145km/h,空振り,松本 裕樹,オグレディ,2-4
3,フォーク,138km/h,右中本  [ラッキーゾーン],松本 裕樹,オグレディ,2-4
1,ストレート,146km/h,ボール,松本 裕樹,古賀 悠斗,2-4
2,ストレート,145km/h,ファウル,松本 裕樹,古賀 悠斗,2-4
3,ストレート,144km/h,ボール,松本 裕樹,古賀 悠斗,2-4
4,ストレート,144km/h,ファウル,松本 裕樹,古賀 悠斗,2-4
5,スライダー,129km/h,ボール,松本 裕樹,古賀 悠斗,2-4
6,ストレート,148km/h,見三振,松本 裕樹,古賀 悠斗,2-4
1,カーブ,119km/h,ボール,松本 裕樹,鈴木 将平,2-4
2,スライダー,126km/h,ボール  [ワンバウンド],松本 裕樹,鈴木 将平,2-4
3,カットボール,135km/h,見逃し,松本 裕樹,鈴木 将平,2-4
4,スライダー,127km/h,見逃し,松本 裕樹,鈴木 将平,2-4
5,ストレート,149km/h,遊ゴロ,松本 裕樹,鈴木 将平,2-4
1,カットボール,130km/h,見逃し,森脇 亮介,グラシアル,2-4
2,カットボール,131km/h,見逃し,森脇 亮介,グラシアル,2-4
3,ストレート,146km/h,ボール,森脇 亮介,グラシアル,2-4
4,ナックルカーブ,120km/h,空三振  [ワンバウンド、ハーフスイング],森脇 亮介,グラシアル,2-4
1,フォーク,127km/h,見逃し,森脇 亮介,柳町 達,2-4
2,フォーク,129km/h,ボール,森脇 亮介,柳町 達,2-4
3,カットボール,131km/h,ファウル,森脇 亮介,柳町 達,2-4
4,フォーク,129km/h,ボール  [ワンバウンド],森脇 亮介,柳町 達,2-4
5,ストレート,146km/h,ファウル,森脇 亮介,柳町 達,2-4
6,カットボール,132km/h,ファウル,森脇 亮介,柳町 達,2-4
7,ストレート,145km/h,ファウル,森脇 亮介,柳町 達,2-4
8,ナックルカーブ,122km/h,ボール  [ワンバウンド],森脇 亮介,柳町 達,2-4
9,フォーク,130km/h,四球,森脇 亮介,柳町 達,2-4
1,フォーク,126km/h,空振り,森脇 亮介,黒瀬 健太,2-4
2,カットボール,133km/h,空振り,森脇 亮介,黒瀬 健太,2-4
3,カットボール,131km/h,ボール,森脇 亮介,黒瀬 健太,2-4
4,ストレート,147km/h,ボール,森脇 亮介,黒瀬 健太,2-4
5,ナックルカーブ,120km/h,ファウル  [自打球],森脇 亮介,黒瀬 健太,2-4
6,フォーク,129km/h,空三振  [ワンバウンド],森脇 亮介,黒瀬 健太,2-4
1,ストレート,146km/h,見逃し,森脇 亮介,甲斐 拓也,2-4
2,ストレート,145km/h,見逃し,森脇 亮介,甲斐 拓也,2-4
3,カットボール,132km/h,空三振,森脇 亮介,甲斐 拓也,2-4
1,スライダー,127km/h,ボール,松本 裕樹,外崎 修汰,2-4
2,スライダー,126km/h,見逃し,松本 裕樹,外崎 修汰,2-4
3,カーブ,113km/h,見逃し,松本 裕樹,外崎 修汰,2-4
4,ストレート,148km/h,ボール,松本 裕樹,外崎 修汰,2-4
5,ストレート,146km/h,中飛,松本 裕樹,外崎 修汰,2-4
1,スライダー,124km/h,中飛,嘉弥真 新也,源田 壮亮,2-4
1,スライダー,125km/h,ボール,嘉弥真 新也,森 友哉,2-4
2,スライダー,125km/h,見逃し,嘉弥真 新也,森 友哉,2-4
3,スライダー,125km/h,ボール,嘉弥真 新也,森 友哉,2-4
4,スライダー,125km/h,ファウル,嘉弥真 新也,森 友哉,2-4
5,スライダー,126km/h,ボール,嘉弥真 新也,森 友哉,2-4
6,スライダー,127km/h,見三振,嘉弥真 新也,森 友哉,2-4
1,ストレート,144km/h,空振り  [セーフティバント、バント空振り],佐々木 健,野村 勇,2-4
2,チェンジアップ,127km/h,ファウル,佐々木 健,野村 勇,2-4
3,ストレート,146km/h,ボール,佐々木 健,野村 勇,2-4
4,チェンジアップ,126km/h,空三振,佐々木 健,野村 勇,2-4
1,ストレート,146km/h,見逃し,佐々木 健,周東 佑京,2-4
2,チェンジアップ,128km/h,二ゴロ  [引っかけ],佐々木 健,周東 佑京,2-4
1,ツーシーム,144km/h,ファウル  [自打球],佐々木 健,柳田 悠岐,2-4
2,カーブ,120km/h,右安,佐々木 健,柳田 悠岐,2-4
1,ストレート,147km/h,見逃し,佐々木 健,デスパイネ,2-4
2,ツーシーム,145km/h,見逃し,佐々木 健,デスパイネ,2-4
3,ストレート,142km/h,見三振,佐々木 健,デスパイネ,2-4
1,ストレート,152km/h,ボール,藤井 皓哉,山川 穂高,2-4
2,ストレート,152km/h,ボール,藤井 皓哉,山川 穂高,2-4
3,ストレート,151km/h,空振り,藤井 皓哉,山川 穂高,2-4
4,ストレート,153km/h,空振り,藤井 皓哉,山川 穂高,2-4
5,ストレート,152km/h,右飛,藤井 皓哉,山川 穂高,2-4
1,ストレート,152km/h,ボール,藤井 皓哉,呉 念庭,2-4
2,ストレート,153km/h,ボール,藤井 皓哉,呉 念庭,2-4
3,ストレート,151km/h,二飛  [詰り],藤井 皓哉,呉 念庭,2-4
1,ストレート,152km/h,ボール,藤井 皓哉,川越 誠司,2-4
2,ストレート,152km/h,ボール,藤井 皓哉,川越 誠司,2-4
3,ストレート,152km/h,見逃し,藤井 皓哉,川越 誠司,2-4
4,ストレート,151km/h,見逃し,藤井 皓哉,川越 誠司,2-4
5,ストレート,151km/h,ファウル,藤井 皓哉,川越 誠司,2-4
6,ストレート,151km/h,ボール,藤井 皓哉,川越 誠司,2-4
7,ストレート,151km/h,ファウル,藤井 皓哉,川越 誠司,2-4
8,ストレート,152km/h,三邪飛,藤井 皓哉,川越 誠司,2-4
1,カーブ,119km/h,ボール  [セーフティバント、バント構え],佐々木 健,牧原 大成,2-4
2,チェンジアップ,127km/h,ボール,佐々木 健,牧原 大成,2-4
3,ストレート,145km/h,ボール  [ワンバウンド],佐々木 健,牧原 大成,2-4
4,ストレート,144km/h,四球  [すっぽ抜け],佐々木 健,牧原 大成,2-4
1,ツーシーム,141km/h,見逃し,佐々木 健,グラシアル,2-4
2,チェンジアップ,127km/h,ファウル,佐々木 健,グラシアル,2-4
3,ストレート,144km/h,ボール,佐々木 健,グラシアル,2-4
4,ストレート,144km/h,ボール,佐々木 健,グラシアル,2-4
5,ツーシーム,143km/h,ファウル,佐々木 健,グラシアル,2-4
6,チェンジアップ,129km/h,左飛,佐々木 健,グラシアル,2-4
1,ストレート,145km/h,ボール,佐々木 健,柳町 達,2-4
2,ストレート,144km/h,ボール,佐々木 健,柳町 達,2-4
3,ストレート,144km/h,見逃し,佐々木 健,柳町 達,2-4
4,ストレート,144km/h,見逃し,佐々木 健,柳町 達,2-4
5,カーブ,121km/h,ファウル,佐々木 健,柳町 達,2-4
6,ツーシーム,144km/h,遊併打,佐々木 健,柳町 達,2-4
1,ストレート,150km/h,見逃し,モイネロ,オグレディ,2-4
2,ストレート,152km/h,空振り  [ファウルチップ],モイネロ,オグレディ,2-4
3,スライダー,142km/h,ボール,モイネロ,オグレディ,2-4
