投球数,球種,球速,結果,投手,打者,スコア
1,カットボール,135km/h,ファウル,戸田 懐生,根尾 昂,5-0
2,ストレート,147km/h,右安,戸田 懐生,根尾 昂,5-0
1,ストレート,146km/h,ボール,戸田 懐生,石橋 康太,5-0
2,ストレート,146km/h,ボール,戸田 懐生,石橋 康太,5-0
3,カットボール,134km/h,遊飛,戸田 懐生,石橋 康太,5-0
1,ストレート,144km/h,中安,戸田 懐生,柳 裕也,5-0
1,カットボール,136km/h,見逃し,戸田 懐生,岡林 勇希,5-0
2,フォーク,133km/h,見逃し,戸田 懐生,岡林 勇希,5-0
3,フォーク,132km/h,二ゴロ  [泳ぎ],戸田 懐生,岡林 勇希,5-0
1,チェンジアップ,127km/h,ファウル,柳 裕也,丸 佳浩,5-0
2,カーブ,101km/h,空振り  [ハーフスイング、ワンバウンド],柳 裕也,丸 佳浩,5-0
3,ストレート,143km/h,ファウル,柳 裕也,丸 佳浩,5-0
4,ストレート,143km/h,ボール,柳 裕也,丸 佳浩,5-0
5,縦スライダー,123km/h,ファウル,柳 裕也,丸 佳浩,5-0
6,ストレート,142km/h,ボール,柳 裕也,丸 佳浩,5-0
7,チェンジアップ,128km/h,左飛,柳 裕也,丸 佳浩,5-0
1,ストレート,143km/h,ファウル,柳 裕也,ウォーカー,5-0
2,チェンジアップ,127km/h,空振り,柳 裕也,ウォーカー,5-0
3,縦スライダー,124km/h,中安,柳 裕也,ウォーカー,5-0
1,ストレート,141km/h,ボール  [高めのつり球を要求],柳 裕也,ポランコ,5-0
2,カットボール,136km/h,空振り,柳 裕也,ポランコ,5-0
3,ストレート,141km/h,ボール  [高めのつり球を要求],柳 裕也,ポランコ,5-0
4,カットボール,135km/h,右飛,柳 裕也,ポランコ,5-0
1,チェンジアップ,128km/h,ボール  [ワンバウンド],柳 裕也,岡本 和真,5-0
1,チェンジアップ,128km/h,ボール  [ワンバウンド],柳 裕也,岡本 和真,5-0
2,縦スライダー,123km/h,見逃し,柳 裕也,岡本 和真,5-0
3,カーブ,99km/h,ファウル,柳 裕也,岡本 和真,5-0
4,チェンジアップ,126km/h,ファウル,柳 裕也,岡本 和真,5-0
5,ストレート,142km/h,見三振  [構えたところにズバリ、全く反応できず],柳 裕也,岡本 和真,5-0
1,ストレート,145km/h,見逃し,戸田 懐生,三ツ俣 大樹,5-0
2,縦スライダー,124km/h,ファウル,戸田 懐生,三ツ俣 大樹,5-0
3,フォーク,131km/h,中飛,戸田 懐生,三ツ俣 大樹,5-0
1,カーブ,118km/h,見逃し,戸田 懐生,阿部 寿樹,5-0
2,ストレート,142km/h,中安,戸田 懐生,阿部 寿樹,5-0
1,ストレート,142km/h,右飛,戸田 懐生,ビシエド,5-0
1,ストレート,144km/h,右安,戸田 懐生,A.マルティネス,5-0
1,カットボール,132km/h,ボール,戸田 懐生,高橋 周平,5-0
2,カットボール,136km/h,ボール,戸田 懐生,高橋 周平,5-0
3,カットボール,133km/h,見逃し,戸田 懐生,高橋 周平,5-0
4,ストレート,144km/h,ファウル,戸田 懐生,高橋 周平,5-0
5,フォーク,132km/h,空三振  [ワンバウンド],戸田 懐生,高橋 周平,5-0
1,ストレート,140km/h,ボール,柳 裕也,中田 翔,5-0
2,ストレート,142km/h,ボール,柳 裕也,中田 翔,5-0
3,ストレート,143km/h,ボール,柳 裕也,中田 翔,5-0
4,ストレート,142km/h,見逃し,柳 裕也,中田 翔,5-0
5,カットボール,134km/h,三ゴロ,柳 裕也,中田 翔,5-0
1,カーブ,101km/h,ボール,柳 裕也,八百板 卓丸,5-0
2,カーブ,103km/h,投ゴロ  [詰り、ボテボテ],柳 裕也,八百板 卓丸,5-0
1,ストレート,143km/h,見逃し,柳 裕也,北村 拓己,5-0
2,ストレート,141km/h,ファウル,柳 裕也,北村 拓己,5-0
3,カットボール,135km/h,ボール  [ワンバウンド],柳 裕也,北村 拓己,5-0
4,ストレート,143km/h,ファウル,柳 裕也,北村 拓己,5-0
5,チェンジアップ,129km/h,左３,柳 裕也,北村 拓己,5-0
1,縦スライダー,123km/h,見逃し,柳 裕也,中山 礼都,5-0
2,チェンジアップ,130km/h,ファウル,柳 裕也,中山 礼都,5-0
3,ストレート,143km/h,ボール,柳 裕也,中山 礼都,5-0
4,縦スライダー,123km/h,ファウル,柳 裕也,中山 礼都,5-0
5,チェンジアップ,130km/h,空三振  [ワンバウンド],柳 裕也,中山 礼都,5-0
1,ストレート,147km/h,ファウル,桜井 俊貴,根尾 昂,5-0
2,チェンジアップ,131km/h,右飛  [泳ぎ],桜井 俊貴,根尾 昂,5-0
1,ストレート,147km/h,ボール,桜井 俊貴,石橋 康太,5-0
2,ストレート,146km/h,ファウル,桜井 俊貴,石橋 康太,5-0
3,ストレート,145km/h,ボール,桜井 俊貴,石橋 康太,5-0
4,ストレート,147km/h,ファウル,桜井 俊貴,石橋 康太,5-0
5,カーブ,123km/h,ボール  [ワンバウンド],桜井 俊貴,石橋 康太,5-0
6,ストレート,147km/h,空三振,桜井 俊貴,石橋 康太,5-0
1,ストレート,148km/h,見逃し,桜井 俊貴,柳 裕也,5-0
2,カーブ,121km/h,遊ゴロ  [逆シングル],桜井 俊貴,柳 裕也,5-0
1,カットボール,137km/h,ファウル,柳 裕也,岸田 行倫,5-0
2,カーブ,100km/h,ボール,柳 裕也,岸田 行倫,5-0
3,カットボール,135km/h,見逃し,柳 裕也,岸田 行倫,5-0
4,縦スライダー,122km/h,空三振  [ワンバウンド、ハーフスイング],柳 裕也,岸田 行倫,5-0
1,ストレート,142km/h,遊飛,柳 裕也,丸 佳浩,5-0
1,カーブ,99km/h,ボール  [ハーフスイング],柳 裕也,ウォーカー,5-0
2,カットボール,135km/h,ボール,柳 裕也,ウォーカー,5-0
3,カットボール,135km/h,空振り,柳 裕也,ウォーカー,5-0
4,ストレート,143km/h,見逃し,柳 裕也,ウォーカー,5-0
5,カーブ,99km/h,中飛,柳 裕也,ウォーカー,5-0
1,カーブ,119km/h,見逃し,桜井 俊貴,岡林 勇希,5-0
2,チェンジアップ,133km/h,ファウル,桜井 俊貴,岡林 勇希,5-0
3,ストレート,147km/h,ファウル,桜井 俊貴,岡林 勇希,5-0
4,チェンジアップ,134km/h,ファウル  [バットの先、バット折れる],桜井 俊貴,岡林 勇希,5-0
5,ストレート,147km/h,ボール  [高めのつり球を要求],桜井 俊貴,岡林 勇希,5-0
6,チェンジアップ,136km/h,ファウル,桜井 俊貴,岡林 勇希,5-0
7,ストレート,148km/h,ボール,桜井 俊貴,岡林 勇希,5-0
8,カーブ,125km/h,ファウル,桜井 俊貴,岡林 勇希,5-0
9,ストレート,148km/h,遊安  [バウンド高い],桜井 俊貴,岡林 勇希,5-0
1,ストレート,147km/h,空振り  [バスター],桜井 俊貴,三ツ俣 大樹,5-0
2,ストレート,147km/h,投犠打,桜井 俊貴,三ツ俣 大樹,5-0
1,ストレート,148km/h,見逃し,桜井 俊貴,阿部 寿樹,5-0
2,ストレート,147km/h,ボール,桜井 俊貴,阿部 寿樹,5-0
3,ストレート,147km/h,二ゴロ  [詰り],桜井 俊貴,阿部 寿樹,5-0
1,カーブ,123km/h,見逃し,桜井 俊貴,ビシエド,7-0
2,カーブ,122km/h,ボール  [ワンバウンド],桜井 俊貴,ビシエド,7-0
3,ストレート,147km/h,左本  [外野手が一歩も打球追わず],桜井 俊貴,ビシエド,7-0
1,カーブ,-,ボール,桜井 俊貴,A.マルティネス,8-0
2,チェンジアップ,133km/h,左本  [本塁打確信、外野手が一歩も打球追わず、スタンド上段],桜井 俊貴,A.マルティネス,8-0
1,ストレート,145km/h,見逃し,桜井 俊貴,高橋 周平,8-0
2,カットボール,146km/h,ファウル,桜井 俊貴,高橋 周平,8-0
3,ストレート,146km/h,ファウル,桜井 俊貴,高橋 周平,8-0
4,チェンジアップ,134km/h,ボール  [ワンバウンド],桜井 俊貴,高橋 周平,8-0
5,ストレート,147km/h,ボール,桜井 俊貴,高橋 周平,8-0
6,ストレート,147km/h,見三振  [悔しがる],桜井 俊貴,高橋 周平,8-0
1,カットボール,-,ボール,柳 裕也,ポランコ,8-1
2,ストレート,-,右中本  [本塁打確信],柳 裕也,ポランコ,8-1
1,カットボール,134km/h,投ゴロ  [当てただけ、送球がバウンド],柳 裕也,岡本 和真,8-1
1,ストレート,143km/h,ボール,柳 裕也,中田 翔,8-1
2,ストレート,142km/h,ファウル,柳 裕也,中田 翔,8-1
3,カーブ,102km/h,左飛,柳 裕也,中田 翔,8-1
1,カーブ,99km/h,ボール  [ワンバウンド],柳 裕也,増田 陸,8-2
2,カットボール,135km/h,ファウル,柳 裕也,増田 陸,8-2
3,縦スライダー,121km/h,ボール,柳 裕也,増田 陸,8-2
4,カットボール,134km/h,左中本  [スタンド中段],柳 裕也,増田 陸,8-2
1,カーブ,-,ボール  [ワンバウンド],柳 裕也,北村 拓己,8-2
2,ストレート,142km/h,見逃し,柳 裕也,北村 拓己,8-2
3,ストレート,142km/h,見逃し,柳 裕也,北村 拓己,8-2
4,ストレート,141km/h,ボール,柳 裕也,北村 拓己,8-2
5,縦スライダー,120km/h,遊ゴロ  [引っかけ],柳 裕也,北村 拓己,8-2
1,ストレート,146km/h,三ゴロ,高梨 雄平,根尾 昂,8-2
1,シュート,145km/h,見逃し,高梨 雄平,石橋 康太,8-2
2,シュート,144km/h,遊ゴロ,高梨 雄平,石橋 康太,8-2
1,ストレート,145km/h,ボール,高梨 雄平,柳 裕也,8-2
2,ストレート,145km/h,ボール,高梨 雄平,柳 裕也,8-2
3,ストレート,144km/h,見逃し,高梨 雄平,柳 裕也,8-2
4,ストレート,146km/h,見逃し,高梨 雄平,柳 裕也,8-2
5,ストレート,144km/h,見三振  [打つ気なし],高梨 雄平,柳 裕也,8-2
1,ストレート,141km/h,ボール,柳 裕也,中山 礼都,8-2
2,ストレート,142km/h,見逃し,柳 裕也,中山 礼都,8-2
3,縦スライダー,124km/h,ボール  [ワンバウンド],柳 裕也,中山 礼都,8-2
4,ストレート,140km/h,ファウル,柳 裕也,中山 礼都,8-2
5,ストレート,141km/h,ファウル,柳 裕也,中山 礼都,8-2
6,縦スライダー,122km/h,ファウル,柳 裕也,中山 礼都,8-2
7,カットボール,136km/h,空三振,柳 裕也,中山 礼都,8-2
1,ストレート,141km/h,ボール,柳 裕也,岸田 行倫,8-2
2,カットボール,134km/h,ファウル,柳 裕也,岸田 行倫,8-2
3,カーブ,101km/h,右飛,柳 裕也,岸田 行倫,8-2
1,ストレート,142km/h,ボール,柳 裕也,丸 佳浩,8-2
2,縦スライダー,121km/h,ボール,柳 裕也,丸 佳浩,8-2
3,ストレート,141km/h,見逃し,柳 裕也,丸 佳浩,8-2
4,カットボール,135km/h,ファウル,柳 裕也,丸 佳浩,8-2
5,縦スライダー,119km/h,右安,柳 裕也,丸 佳浩,8-2
1,カットボール,133km/h,空振り,柳 裕也,ウォーカー,8-2
2,縦スライダー,122km/h,ボール  [ワンバウンド],柳 裕也,ウォーカー,8-2
3,カーブ,102km/h,空振り  [ワンバウンド],柳 裕也,ウォーカー,8-2
4,ストレート,141km/h,ボール,柳 裕也,ウォーカー,8-2
5,ストレート,141km/h,ファウル,柳 裕也,ウォーカー,8-2
6,カットボール,134km/h,空三振  [ワンバウンド、ハーフスイング],柳 裕也,ウォーカー,8-2
1,ストレート,147km/h,左２  [ライン際],畠 世周,岡林 勇希,8-2
1,スライダー,125km/h,見逃し,畠 世周,三ツ俣 大樹,8-2
2,ストレート,146km/h,ファウル,畠 世周,三ツ俣 大樹,8-2
3,スライダー,126km/h,ボール,畠 世周,三ツ俣 大樹,8-2
4,チェンジアップ,118km/h,空三振,畠 世周,三ツ俣 大樹,8-2
1,ストレート,147km/h,見逃し,畠 世周,阿部 寿樹,8-2
2,ストレート,147km/h,ボール,畠 世周,阿部 寿樹,8-2
3,スライダー,128km/h,ファウル,畠 世周,阿部 寿樹,8-2
4,ストレート,147km/h,ファウル,畠 世周,阿部 寿樹,8-2
5,スライダー,130km/h,ボール  [ワンバウンド],畠 世周,阿部 寿樹,8-2
6,スライダー,128km/h,ボール  [ワンバウンド、ハーフスイング],畠 世周,阿部 寿樹,8-2
7,カットボール,138km/h,空三振,畠 世周,阿部 寿樹,8-2
1,カーブ,116km/h,ボール,畠 世周,ビシエド,9-2
2,カットボール,135km/h,ボール,畠 世周,ビシエド,9-2
3,カットボール,135km/h,見逃し,畠 世周,ビシエド,9-2
4,カットボール,137km/h,右２  [フェンス直撃],畠 世周,ビシエド,9-2
1,ストレート,146km/h,ボール,畠 世周,加藤 翔平,9-2
2,スライダー,125km/h,ファウル,畠 世周,加藤 翔平,9-2
3,カットボール,134km/h,空振り  [ワンバウンド、ハーフスイング],畠 世周,加藤 翔平,9-2
4,ストレート,147km/h,ファウル,畠 世周,加藤 翔平,9-2
5,チェンジアップ,121km/h,ファウル,畠 世周,加藤 翔平,9-2
6,ストレート,147km/h,ボール,畠 世周,加藤 翔平,9-2
7,ストレート,146km/h,ファウル,畠 世周,加藤 翔平,9-2
8,カットボール,138km/h,ボール,畠 世周,加藤 翔平,9-2
9,ストレート,146km/h,投飛  [詰り],畠 世周,加藤 翔平,9-2
1,ストレート,152km/h,ボール,ロドリゲス,ポランコ,9-2
2,ストレート,155km/h,ボール,ロドリゲス,ポランコ,9-2
3,縦スライダー,129km/h,右安,ロドリゲス,ポランコ,9-2
1,ストレート,156km/h,ファウル,ロドリゲス,岡本 和真,9-2
2,ストレート,155km/h,ファウル,ロドリゲス,岡本 和真,9-2
3,ストレート,155km/h,ボール,ロドリゲス,岡本 和真,9-2
4,ストレート,156km/h,空三振  [投球間に進塁],ロドリゲス,岡本 和真,9-2
1,ストレート,156km/h,見逃し,ロドリゲス,中田 翔,9-2
2,ストレート,154km/h,空振り,ロドリゲス,中田 翔,9-2
3,ストレート,156km/h,二ゴロ,ロドリゲス,中田 翔,9-2
1,ストレート,155km/h,ファウル,ロドリゲス,増田 陸,9-3
2,ストレート,155km/h,ボール,ロドリゲス,増田 陸,9-3
3,ストレート,155km/h,遊安  [逆シングル、送球がバウンド],ロドリゲス,増田 陸,9-3
1,ストレート,157km/h,ファウル,ロドリゲス,岡田 悠希,9-3
2,縦スライダー,133km/h,見逃し,ロドリゲス,岡田 悠希,9-3
3,ストレート,155km/h,ボール,ロドリゲス,岡田 悠希,9-3
4,縦スライダー,129km/h,ファウル,ロドリゲス,岡田 悠希,9-3
5,ストレート,154km/h,空三振,ロドリゲス,岡田 悠希,9-3
1,カットボール,136km/h,ファウル,畠 世周,高橋 周平,9-3
2,スライダー,124km/h,ボール,畠 世周,高橋 周平,9-3
3,ストレート,144km/h,左安,畠 世周,高橋 周平,9-3
1,ストレート,145km/h,ファウル,畠 世周,根尾 昂,9-3
2,ストレート,145km/h,ボール,畠 世周,根尾 昂,9-3
3,スライダー,124km/h,二失,畠 世周,根尾 昂,9-3
1,ストレート,142km/h,ボール  [バント構え],畠 世周,石橋 康太,9-3
2,カットボール,135km/h,ボール  [バント構え],畠 世周,石橋 康太,9-3
3,ストレート,143km/h,一犠打,畠 世周,石橋 康太,9-3
1,ストレート,146km/h,捕邪飛,畠 世周,伊藤 康祐,9-3
1,ストレート,146km/h,見逃し,畠 世周,岡林 勇希,9-3
2,カットボール,136km/h,二ゴロ  [バウンド高い、ランニングスロー],畠 世周,岡林 勇希,9-3
1,スライダー,126km/h,左飛  [詰り、スライディングキャッチ],山本 拓実,中山 礼都,9-3
1,ストレート,148km/h,空振り,山本 拓実,立岡 宗一郎,9-3
2,シンカー,137km/h,見逃し,山本 拓実,立岡 宗一郎,9-3
3,ストレート,147km/h,中安  [詰り],山本 拓実,立岡 宗一郎,9-3
1,スライダー,125km/h,ボール,山本 拓実,丸 佳浩,9-3
2,ストレート,145km/h,見逃し,山本 拓実,丸 佳浩,9-3
3,シンカー,136km/h,ボール,山本 拓実,丸 佳浩,9-3
4,シンカー,137km/h,見逃し,山本 拓実,丸 佳浩,9-3
5,カーブ,115km/h,ボール,山本 拓実,丸 佳浩,9-3
6,シンカー,137km/h,ファウル,山本 拓実,丸 佳浩,9-3
7,シンカー,136km/h,ファウル,山本 拓実,丸 佳浩,9-3
8,ストレート,146km/h,一邪飛,山本 拓実,丸 佳浩,9-3
1,ストレート,146km/h,ボール  [投球間に進塁],山本 拓実,中島 宏之,9-3
1,ストレート,146km/h,ボール  [投球間に進塁],山本 拓実,中島 宏之,9-3
2,スライダー,122km/h,見逃し,山本 拓実,中島 宏之,9-3
3,ストレート,148km/h,ファウル,山本 拓実,中島 宏之,9-3
4,カーブ,119km/h,ボール  [ワンバウンド],山本 拓実,中島 宏之,9-3
5,スライダー,123km/h,ファウル,山本 拓実,中島 宏之,9-3
6,ストレート,146km/h,ファウル,山本 拓実,中島 宏之,9-3
7,カーブ,117km/h,ボール  [ワンバウンド],山本 拓実,中島 宏之,9-3
8,ストレート,145km/h,ファウル  [ライン際],山本 拓実,中島 宏之,9-3
9,ストレート,147km/h,ファウル,山本 拓実,中島 宏之,9-3
10,スライダー,125km/h,ファウル,山本 拓実,中島 宏之,9-3
11,ストレート,148km/h,四球,山本 拓実,中島 宏之,9-3
1,シンカー,139km/h,ボール,山本 拓実,ポランコ,9-3
2,シンカー,139km/h,ファウル,山本 拓実,ポランコ,9-3
3,ストレート,146km/h,ボール,山本 拓実,ポランコ,9-3
4,ストレート,147km/h,ファウル,山本 拓実,ポランコ,9-3
5,シンカー,140km/h,左飛  [悔しがる],山本 拓実,ポランコ,9-3
1,ストレート,144km/h,ボール,東 克樹,近本 光司,0-0
2,ストレート,144km/h,ファウル,東 克樹,近本 光司,0-0
3,カットボール,133km/h,ボール,東 克樹,近本 光司,0-0
4,ストレート,144km/h,ファウル,東 克樹,近本 光司,0-0
5,ストレート,145km/h,ボール,東 克樹,近本 光司,0-0
6,カットボール,133km/h,ファウル,東 克樹,近本 光司,0-0
7,カットボール,-,四球  [ワンバウンド],東 克樹,近本 光司,0-0
1,ストレート,144km/h,ボール,東 克樹,中野 拓夢,0-0
